"","Estimate"
"7325",100240.455969122
"7326",27593.4907736841
"7327",24424.8224463302
"7328",25876.066243893
"7329",24220.0663633132
"7330",50108.3757484336
"7331",31602.3690988694
"7332",38233.9386209451
"7333",10368.4171371689
"7334",31237.3137773264
"7335",50219.5577292708
"7336",33076.5973992872
"7337",50733.0742555598
"7338",17997.8620121353
"7339",76642.011165321
"7340",25891.9833698735
"7341",39421.7269320079
"7342",8200.07285100776
"7343",108599.47769684
"7344",135716.577917446
"7345",33113.7183693556
"7346",37963.9498990779
"7347",32600.1304907767
"7348",21488.6743909537
"7349",27669.8468010803
"7350",21413.3268156911
"7351",20883.2460600434
"7352",33796.4785208936
"7353",14818.0518976287
"7354",19399.1623310783
"7355",13328.0674580684
"7356",12318.2699491544
"7357",57107.7697527634
"7358",19352.491658117
"7359",41659.3383317666
"7360",30117.5757150744
"7361",24124.9965305777
"7362",60477.1179109368
"7363",107917.861038227
"7364",6359.01915121898
"7365",19241.6305501524
"7366",45429.5755284312
"7367",33603.0704970255
"7368",32450.7893070867
"7369",14202.073726227
"7370",29547.7218101776
"7371",15085.9869087268
"7372",32653.1238666197
"7373",32760.6490706058
"7374",17675.6659266344
"7375",59022.510607724
"7376",18216.9364080111
"7377",12624.2670293966
"7378",40722.5847849757
"7379",35112.9345151898
"7380",23474.5373482364
"7381",50691.3566035422
"7382",29348.6154348629
"7383",42593.545529025
"7384",14146.5879200872
"7385",13835.1325941522
"7386",14379.8821219602
"7387",16658.2189384508
"7388",12708.8775364315
"7389",57406.0005585518
"7390",14859.4773991328
"7391",34523.5384006026
"7392",25534.7371283274
"7393",35300.937332255
"7394",18870.1936626303
"7395",57063.7053579173
"7396",18307.1641132268
"7397",114080.596813545
"7398",34132.0996358509
"7399",14290.9550270695
"7400",29841.2304778514
"7401",41078.0963998541
"7402",29892.3638789005
"7403",25964.8955083455
"7404",57485.7471457367
"7405",33808.4567378638
"7406",72185.6407468937
"7407",14946.2528491409
"7408",21617.0176055388
"7409",18269.3813760932
"7410",48372.012359407
"7411",28013.64409421
"7412",11130.221699978
"7413",75466.96108724
"7414",43794.4914567568
"7415",62484.0388357201
"7416",24857.1751811636
"7417",26148.7310915695
"7418",56344.0941155256
"7419",45698.1041173719
"7420",35941.7244117942
"7421",35614.2170042461
"7422",31460.1754375956
"7423",15172.5397956164
"7424",65197.511275462
"7425",131051.633985204
"7426",13926.2246794515
"7427",10653.6978580935
"7428",23654.3247390638
"7429",34001.7830715268
"7430",25396.1892023202
"7431",31136.6027097541
"7432",38566.775726541
"7433",28869.2450291372
"7434",31169.6773250109
"7435",32906.9794703559
"7436",39394.3063856103
"7437",21296.4011994556
"7438",68564.8578939597
"7439",37073.0395357671
"7440",29138.0831867662
"7441",34109.2679583903
"7442",13347.8707040819
"7443",23328.3261994469
"7444",23960.1582512348
"7445",56960.044849082
"7446",56568.6662439711
"7447",29460.1389852267
"7448",45112.723887703
"7449",41788.0033372753
"7450",89837.7423838993
"7451",58982.1371855608
"7452",14303.4681389362
"7453",30188.4989586526
"7454",31787.2693604248
"7455",71963.1647562308
"7456",35028.6812788321
"7457",76341.7243823394
"7458",11542.6360435477
"7459",57938.6994919636
"7460",73366.6892650941
"7461",39786.2977180621
"7462",52545.1759775172
"7463",24316.1175796641
"7464",19719.2330935187
"7465",10872.5741322352
"7466",203555.536134278
"7467",15180.7244029822
"7468",28989.9937106215
"7469",58078.632774514
"7470",20535.881089113
"7471",16522.4320692375
"7472",27192.9232375893
"7473",20105.3642012836
"7474",21867.1466294339
"7475",16080.8693840273
"7476",28544.6124802844
"7477",14256.22536826
"7478",18190.6380823196
"7479",52330.722907256
"7480",47328.3812209358
"7481",19401.9899786745
"7482",85656.9689104538
"7483",34245.7298584144
"7484",36736.5564107391
"7485",99068.9921536972
"7486",15512.4762250307
"7487",45301.1460466984
"7488",5070.82944758216
"7489",13589.8825800359
"7490",21842.2659867515
"7491",47111.9610213451
"7492",40628.6316726356
"7493",42018.5469085445
"7494",32625.0318353434
"7495",29564.4207231878
"7496",10490.3619647183
"7497",14738.364774072
"7498",67573.2653833256
"7499",94782.25378678
"7500",58134.8793580982
"7501",24175.5377758243
"7502",39772.1881317044
"7503",30085.1768196204
"7504",32467.4046340051
"7505",27883.3817998342
"7506",12144.3910962294
"7507",38113.1518865312
"7508",22992.7548447355
"7509",24519.7349699642
"7510",10782.0612559898
"7511",5968.0812673331
"7512",85322.2999562206
"7513",74273.3629157763
"7514",34602.5565427211
"7515",7490.4471818532
"7516",69303.1862310434
"7517",22880.1117893335
"7518",79216.672857697
"7519",36827.4890668343
"7520",56030.4189945072
"7521",49164.5145156905
"7522",47281.7007919165
"7523",10360.3147552121
"7524",58273.9226996781
"7525",52262.9298242457
"7526",45642.5019114237
"7527",29366.7355731
"7528",39038.263705569
"7529",13372.9002479274
"7530",57469.1320576225
"7531",17886.365453573
"7532",58428.6190179046
"7533",17348.4909710718
"7534",31959.4224385239
"7535",70035.1302665481
"7536",49088.7901502521
"7537",66184.2799861457
"7538",9530.16099471857
"7539",84678.9127783621
"7540",50984.9705146599
"7541",25366.3585382587
"7542",29081.7392373561
"7543",18924.1765712981
"7544",74462.8544253825
"7545",6038.12423402073
"7546",15963.86139662
"7547",10713.853763553
"7548",69287.6391623438
"7549",112671.686421435
"7550",37023.2976917068
"7551",25777.2241738549
"7552",24292.3848748709
"7553",93281.6385043083
"7554",30983.9761202588
"7555",117706.616261498
"7556",30790.0421626853
"7557",9031.03509634115
"7558",26345.7810158787
"7559",36538.5628606524
"7560",42271.4905349561
"7561",34239.8328013808
"7562",28974.2628958
"7563",23605.3504944462
"7564",38369.7932407165
"7565",15070.2598137715
"7566",86430.235693002
"7567",21987.8632604656
"7568",45660.9014376865
"7569",112436.40509621
"7570",8448.88320342505
"7571",25931.0668538426
"7572",80457.3201020972
"7573",46496.0721287884
"7574",25559.1143437154
"7575",22305.0937150704
"7576",86688.6501732702
"7577",37617.9557890242
"7578",57438.1218192229
"7579",59250.0944952555
"7580",10328.660223275
"7581",53113.4612082955
"7582",28995.6217950892
"7583",78688.1450361713
"7584",59816.4014242763
"7585",27056.0992491536
"7586",21544.5193334479
"7587",25337.1272800446
"7588",71976.0846604767
"7589",19840.5906935057
"7590",18376.5473941037
"7591",21150.0625485828
"7592",19751.7249034196
"7593",74168.0037677961
"7594",46896.3939968252
"7595",35961.7967158279
"7596",86007.9204432957
"7597",15877.5252534199
"7598",47116.2259972454
"7599",15204.3367922412
"7600",26967.4643358563
"7601",19544.8574739613
"7602",27389.5487903672
"7603",26989.3697634588
"7604",22311.113147012
"7605",15055.9075000517
"7606",16002.0609962554
"7607",19312.2731909726
"7608",42797.1050351732
"7609",9814.20893047367
"7610",27894.4144852783
"7611",38929.1399581728
"7612",48103.4258656108
"7613",39763.6311607409
"7614",62471.8615607212
"7615",72658.3871556661
"7616",34167.4411017855
"7617",17285.3375660164
"7618",33565.1987249141
"7619",38341.6028702215
"7620",45532.0473149914
"7621",55443.499327625
"7622",24369.3628655452
"7623",29420.6959645027
"7624",15154.6903040806
"7625",33852.3207972658
"7626",19152.5442713742
"7627",40935.3926422796
"7628",40500.9172085338
"7629",61295.3783554773
"7630",67452.9061593541
"7631",45912.1938248146
"7632",24576.1906505557
"7633",81647.8357156695
"7634",55720.6083486725
"7635",69848.8057708546
"7636",10971.8208914351
"7637",31111.026605566
"7638",31955.3556482839
"7639",39525.3708488372
"7640",66219.0631119784
"7641",33430.1072613297
"7642",41132.2758659546
"7643",13936.4126225412
"7644",65813.41373078
"7645",29558.316999606
"7646",20467.2100329355
"7647",48301.3286649394
"7648",34935.2134931178
"7649",56878.8740481505
"7650",36620.5063935674
"7651",30832.809336669
"7652",31754.6608083607
"7653",7737.39099106887
"7654",102295.164842238
"7655",71385.5692226011
"7656",22753.057090507
"7657",42411.6036839223
"7658",34275.8875195833
"7659",17622.5611810216
"7660",28306.8866322934
"7661",67613.6106647954
"7662",19656.0182547679
"7663",14639.7750223126
"7664",28956.108773764
"7665",73800.8737066629
"7666",12801.1812399505
"7667",67437.5661968575
"7668",39793.9371933894
"7669",45996.5059136307
"7670",38159.5997580765
"7671",23025.7496514458
"7672",17807.2210483055
"7673",32081.4433137182
"7674",35927.2622267399
"7675",40028.8716277444
"7676",45357.4781479951
"7677",13806.7118424482
"7678",98973.8704934454
"7679",8048.4249903286
"7680",84166.1202267432
"7681",12857.7069517361
"7682",21534.8578460525
"7683",46813.8106682584
"7684",16080.0531386614
"7685",29985.0349046817
"7686",11502.0082371692
"7687",29508.2703763156
"7688",24077.5917431061
"7689",11246.5548767683
"7690",22852.5719555618
"7691",20031.8052049698
"7692",15801.6654048107
"7693",16845.0518028345
"7694",47736.8708795996
"7695",8852.66844791924
"7696",74617.0354690949
"7697",47898.1866531158
"7698",54329.6510666812
"7699",23124.1794258122
"7700",28656.3027192251
"7701",60895.6967691178
"7702",37530.4420972663
"7703",41129.4131690424
"7704",29019.5680465672
"7705",62218.6680039818
"7706",24889.8999993612
"7707",34482.9035642219
"7708",21972.0232656019
"7709",50385.7178125636
"7710",25340.1532257
"7711",7714.45069017954
"7712",63053.1456687279
"7713",17985.6656776205
"7714",23807.1814089571
"7715",52658.1294512986
"7716",46309.2804509656
"7717",15408.4659028894
"7718",35628.2403897875
"7719",11039.7664142338
"7720",25458.7756988455
"7721",13778.7910411549
"7722",14139.6067535289
"7723",39406.1592479541
"7724",141199.045887928
"7725",74808.1371055268
"7726",23873.3980717459
"7727",43777.673785345
"7728",42999.2201531793
"7729",33525.5481846292
"7730",62515.6985052625
"7731",20999.6540805266
"7732",41770.4325871382
"7733",16260.6352303342
"7734",15998.2320039984
"7735",83363.0650841315
"7736",80194.5058981998
"7737",16272.3616729608
"7738",29457.1565671504
"7739",42870.9726036097
"7740",17598.8125601257
"7741",11171.1384406966
"7742",116047.892619509
"7743",24553.6193624154
"7744",15648.9470284148
"7745",72305.7862341847
"7746",60777.7745341535
"7747",99990.1105221955
"7748",84412.7117781241
"7749",81928.8750530168
"7750",16609.9698479329
"7751",32915.7038777096
"7752",32337.0775550518
"7753",16702.1376125611
"7754",24102.5778455148
"7755",68566.4403314874
"7756",28712.2360958973
"7757",31612.5168912356
"7758",25830.6414518504
"7759",80706.5679078488
"7760",123963.746074075
"7761",5300.60846359632
"7762",9606.79104777798
"7763",12693.2973692886
"7764",14846.2607746269
"7765",21773.1368241695
"7766",27873.7617554452
"7767",48172.444431003
"7768",27544.7852427987
"7769",67702.4880908534
"7770",57887.7285564751
"7771",18183.7103880335
"7772",27159.0009253078
"7773",27134.7533073502
"7774",63713.369441096
"7775",38131.2175175291
"7776",10977.2763641458
"7777",34496.3083624843
"7778",52411.5578862109
"7779",19322.2262372502
"7780",18276.8733632374
"7781",22754.5267625489
"7782",24360.219800983
"7783",15881.0513918838
"7784",28493.558429609
"7785",36710.3569105181
"7786",34449.0184722163
"7787",13982.9121834457
"7788",12003.7846271958
"7789",27902.1120699847
"7790",72728.8616255174
"7791",54604.9511445478
"7792",24103.3936770886
"7793",36337.5490460948
"7794",45047.0299483425
"7795",21077.3675395195
"7796",26755.978636126
"7797",15957.23213053
"7798",16300.3965073573
"7799",39373.9106745952
"7800",32081.7237879298
"7801",17826.7726108775
"7802",26445.4607237608
"7803",25029.4402344426
"7804",45997.1200775305
"7805",54898.1641913675
"7806",42864.7923164907
"7807",25351.6883835867
"7808",30805.9796556633
"7809",26278.7852691928
"7810",9060.88317855117
"7811",44760.0872957052
"7812",48426.7330964158
"7813",19794.5969919713
"7814",50026.0902220981
"7815",17426.597297178
"7816",7321.43774169674
"7817",14095.3605056938
"7818",13347.2161209841
"7819",11552.2849041915
"7820",8643.56998456744
"7821",52269.6472061829
"7822",75936.3488241132
"7823",38280.4516103476
"7824",83574.8890827834
"7825",38416.454607815
"7826",8797.09229777483
"7827",25874.994099476
"7828",21140.6172752661
"7829",76285.5615322056
"7830",47306.6911330013
"7831",45390.8239839548
"7832",29417.3610946306
"7833",9698.92575118265
"7834",36731.3771970906
"7835",47500.1936674865
"7836",78367.5413558286
"7837",40462.19165195
"7838",55676.4258829533
"7839",31808.021627955
"7840",14743.5634751433
"7841",28797.5918805887
"7842",94893.6710496478
"7843",30948.1840770171
"7844",16566.9811718332
"7845",12214.3777517787
"7846",25455.9722516559
"7847",39232.0454611162
"7848",20876.4842505908
"7849",5515.03257036555
"7850",84507.6306779502
"7851",9560.73863230325
"7852",78585.8828301162
"7853",58899.6627374488
"7854",48795.5348503483
"7855",14021.4301259435
"7856",40863.3449903876
"7857",91059.7306985306
"7858",64720.2604668409
"7859",75355.6775922975
"7860",27737.9951460028
"7861",154516.708945859
"7862",18359.5790453839
"7863",44001.6171913867
"7864",23764.9941377441
"7865",28988.5521022853
"7866",49464.0205039877
"7867",10434.2951645872
"7868",48388.938598808
"7869",24854.5365101689
"7870",23795.8830353529
"7871",12671.1711898995
"7872",33169.8075609033
"7873",13835.9981485732
"7874",27970.6553030132
"7875",41146.5553216209
"7876",19772.1727639748
"7877",19345.809596387
"7878",28326.558108668
"7879",122698.996536608
"7880",124714.711238971
"7881",47706.6857857156
"7882",19347.1431486068
"7883",28964.6907113156
"7884",21017.5804639047
"7885",24580.5516759275
"7886",36606.9090309323
"7887",72665.2746496808
"7888",26496.5684551449
"7889",30069.131585373
"7890",111261.823127637
"7891",114580.654153012
"7892",34484.0235518548
"7893",10000.3076353572
"7894",19647.7988121114
"7895",19851.7872028854
"7896",24021.0744868142
"7897",57806.2460600211
"7898",21509.1399071726
"7899",80190.2737700288
"7900",44392.065700224
"7901",26433.4561082165
"7902",14142.6172516242
"7903",40592.7912506894
"7904",35444.6144095462
"7905",50336.7725884704
"7906",28372.9904760242
"7907",22196.5537277683
"7908",44076.4251814629
"7909",66100.3225437198
"7910",25934.1571821046
"7911",73880.7661321988
"7912",13547.4324875892
"7913",54537.2533753747
"7914",120538.077969747
"7915",52532.9667092028
"7916",48187.2412810022
"7917",70392.0577747032
"7918",36441.2456975678
"7919",85191.1726528027
"7920",53840.1905507297
"7921",24335.4699517963
"7922",89338.9993248854
"7923",21558.1976566332
"7924",53580.3908977713
"7925",17863.0174900091
"7926",23192.3733046524
"7927",23316.3125151315
"7928",42482.1003853559
"7929",37165.2563845445
"7930",28544.3235441159
"7931",83085.4284947728
"7932",23816.5594939238
"7933",48944.0969825713
"7934",62767.4238977773
"7935",16130.9634022759
"7936",18319.7263644844
"7937",9762.55067302039
"7938",61717.6221807276
"7939",64952.7164441404
"7940",23689.8670307492
"7941",14763.1519024399
"7942",57151.1931960071
"7943",5063.8618322733
"7944",45266.8842079362
"7945",28647.3418249601
"7946",7125.01003758052
"7947",47722.1748174268
"7948",9711.62567949621
"7949",17738.4270732306
"7950",53367.0909448849
"7951",55685.7468225255
"7952",27285.9623522921
"7953",37345.1627778094
"7954",51765.9294465325
"7955",25698.0016493426
"7956",18429.4129169524
"7957",56596.4435302383
"7958",64649.3199723537
"7959",22630.9101844958
"7960",66112.7987769225
"7961",50100.1143995882
"7962",24639.4159857211
"7963",20290.4030391592
"7964",7334.42162808812
"7965",13131.9119693929
"7966",36915.8322050677
"7967",33656.696724193
"7968",38644.29092547
"7969",54018.8203427491
"7970",12238.4567785707
"7971",52491.6737311507
"7972",31869.6150611156
"7973",15751.5621949366
"7974",22267.8164788823
"7975",16598.0890778204
"7976",49165.9943917003
"7977",47608.8864390904
"7978",35560.2228634476
"7979",36806.7439200614
"7980",104802.055221491
"7981",25245.3747185017
"7982",33971.3470904328
"7983",31468.2787507424
"7984",54540.5533198148
"7985",35683.1837083644
"7986",19412.3339141519
"7987",27716.3359472898
"7988",43992.4149047087
"7989",54535.5647092271
"7990",49736.6724286849
"7991",18394.7927769358
"7992",48872.0539153089
"7993",22894.9741608373
"7994",34538.753011303
"7995",25697.4372871215
"7996",23045.3456582357
"7997",22257.6193241374
"7998",52800.2558517447
"7999",77624.338932034
"8000",15383.5863244554
"8001",96853.0006230723
"8002",18152.7044533195
"8003",21541.4106617958
"8004",24695.6501683512
"8005",25029.7576601846
"8006",8398.85645074897
"8007",24435.158485629
"8008",61981.6061086905
"8009",29229.0242792336
"8010",13554.8610020439
"8011",19187.9158976523
"8012",23990.0031332007
"8013",10869.408072333
"8014",41913.0624473022
"8015",20780.2236819001
"8016",48153.6401893235
"8017",21794.1867132259
"8018",21893.8845866822
"8019",32187.6263329058
"8020",24904.1938353117
"8021",58774.9950812541
"8022",56926.5843673142
"8023",12273.9558321865
"8024",47147.2290732484
"8025",51963.5198373367
"8026",41747.2260696165
"8027",6535.43707284251
"8028",40934.6074290056
"8029",17517.43026451
"8030",18154.9787209381
"8031",22967.9141865879
"8032",19533.5413100782
"8033",19560.6568116672
"8034",19368.300572143
"8035",57996.8085841896
"8036",46240.0723192907
"8037",65807.1346515809
"8038",26372.8590691237
"8039",30820.8072814638
"8040",24644.2714481412
"8041",32930.1174038666
"8042",26614.1836926138
"8043",25274.5021784842
"8044",37359.0248330183
"8045",43306.9953109448
"8046",10336.5054494078
"8047",29754.0260196224
"8048",37345.0198906209
"8049",26694.0020528606
"8050",54550.1829956115
"8051",35882.912579871
"8052",23991.0338144304
"8053",33358.3674867822
"8054",24424.9742043105
"8055",35425.6807008814
"8056",34325.0135681666
"8057",27816.796585262
"8058",9631.90492693682
"8059",53883.2582239352
"8060",43766.0637796637
"8061",17844.9120481175
"8062",84186.0852044641
"8063",88226.7139893786
"8064",50788.7853864331
"8065",26370.8846227274
"8066",19265.7970118379
"8067",36879.8379017022
"8068",45183.9862127304
"8069",51277.1535509894
"8070",40685.2293412562
"8071",48159.5157134573
"8072",36027.2269830936
"8073",108513.139930033
"8074",25084.0378410398
"8075",15302.1736301108
"8076",6903.9849474723
"8077",31696.420203816
"8078",10590.437578115
"8079",17800.0719627402
"8080",35548.4959634594
"8081",33272.1247258692
"8082",8542.27917500528
"8083",31251.7116389367
"8084",31565.7328889442
"8085",28707.6827096417
"8086",54210.2433042703
"8087",54049.4640676024
"8088",27485.6049345427
"8089",38845.9690184665
"8090",20293.6581901844
"8091",26185.8875892149
"8092",41796.244219749
"8093",20156.6110195273
"8094",19266.8098448195
"8095",12909.4382331137
"8096",56774.7095995014
"8097",23754.3005761336
"8098",15726.9315419496
"8099",35342.7828212812
"8100",66596.677390902
"8101",43514.7017557788
"8102",34972.1899322431
"8103",22866.0829770487
"8104",18088.7777539742
"8105",95658.9402423258
"8106",13837.7376956639
"8107",24001.8401192834
"8108",23445.2748861159
"8109",19039.5998899479
"8110",56153.2072842394
"8111",41737.0761752819
"8112",18713.598482153
"8113",56200.0795539708
"8114",166102.343583847
"8115",20652.0127583736
"8116",20833.0589137367
"8117",20691.0553799942
"8118",17396.8142409453
"8119",72675.883243923
"8120",52109.1580128632
"8121",105821.123493686
"8122",34699.4758014432
"8123",256251.83322641
"8124",39677.9539058089
"8125",38511.8855542925
"8126",19631.7024139045
"8127",11248.3747192914
"8128",55853.5727213266
"8129",20934.1120909686
"8130",61043.8768431884
"8131",16028.169257987
"8132",24164.636534735
"8133",63080.9019999561
"8134",25043.8179594402
"8135",38442.8069931299
"8136",46851.3483584188
"8137",19363.8850706879
"8138",17479.4264335683
"8139",51829.678396383
"8140",26323.1869167482
"8141",44310.3618871619
"8142",28681.8021768341
"8143",17615.2844130664
"8144",26986.6987755701
"8145",7203.57482987674
"8146",47269.9881840589
"8147",25251.8688853016
"8148",10459.5962164722
"8149",18702.5072227779
"8150",16099.9310696777
"8151",63686.4710909306
"8152",26622.00257459
"8153",19883.6465995825
"8154",64356.978217015
"8155",22123.0296445732
"8156",9437.62510317281
"8157",45490.5321561503
"8158",39989.7302396691
"8159",28146.7927083835
"8160",37669.279237374
"8161",19913.017252558
"8162",23602.7987637591
"8163",36939.9436124377
"8164",29794.7589084773
"8165",19428.9276041841
"8166",9068.42864693727
"8167",67226.8535673977
"8168",24290.4820548185
"8169",13976.0545989404
"8170",12121.6228674799
"8171",47975.3444024904
"8172",29899.1231544741
"8173",27864.1642831618
"8174",29783.980042228
"8175",45055.2683626346
"8176",15429.083391656
"8177",15985.3074348205
"8178",32119.0087972905
"8179",21967.6157114607
"8180",55714.2821721849
"8181",5999.19455264005
"8182",38250.5081122192
"8183",13563.2123462372
"8184",79133.0951463026
"8185",12024.8967736683
"8186",10300.2474337832
"8187",33095.6284032524
"8188",10812.1307330224
"8189",16913.8570724958
"8190",115574.473054073
"8191",33772.1830316165
"8192",18894.8013500686
"8193",79363.8082994911
"8194",39089.2916073705
"8195",34362.8632373781
"8196",53048.9152965111
"8197",18806.875701074
"8198",16476.5085782835
"8199",46751.0631292772
"8200",19815.8344561888
"8201",35390.9031003195
"8202",47800.7216222465
"8203",99845.3810289392
"8204",27085.846195506
"8205",51186.0569673601
"8206",24760.9976213349
"8207",28739.7515722792
"8208",42500.3000946138
"8209",6037.84233319837
"8210",53318.0404837199
"8211",39165.6562754862
"8212",29951.322758859
"8213",12140.6965858301
"8214",25749.4198599751
"8215",34867.2580614133
"8216",22803.3683356287
"8217",24776.6010657645
"8218",32903.8723071894
"8219",130907.773058339
"8220",66281.0374144094
"8221",20543.8140692289
"8222",24397.1434480559
"8223",14595.1169714285
"8224",8000.68914551278
"8225",25693.6008227846
"8226",22810.5383483362
"8227",21590.195060627
"8228",32636.6531414131
"8229",9308.3018161448
"8230",28583.3280449679
"8231",25183.698973484
"8232",34929.0909573368
"8233",31874.2182661178
"8234",17314.9786721088
"8235",11821.7178372744
"8236",20731.8861567139
"8237",39106.3937780121
"8238",13504.8703784404
"8239",81653.3074061094
"8240",28529.5821020661
"8241",109741.092725035
"8242",42240.9108447065
"8243",19279.3537303543
"8244",42715.1166678846
"8245",32013.175024467
"8246",101766.517964652
"8247",26352.0494081885
"8248",48271.5994997029
"8249",34902.2601630503
"8250",80280.6789002205
"8251",41624.5767494976
"8252",6466.2885308419
"8253",6997.20554509486
"8254",82972.7058042523
"8255",31816.2602441067
"8256",19089.1318158529
"8257",23040.4673257028
"8258",27372.084897601
"8259",51522.3059918362
"8260",46178.5215028942
"8261",90635.412235278
"8262",13576.9789129752
"8263",19183.2761657176
"8264",43776.7079831991
"8265",25292.3648135606
"8266",15954.1450875692
"8267",14000.3859969973
"8268",35267.4839543065
"8269",33939.787514823
"8270",24512.2261515848
"8271",54404.8280999304
"8272",34771.6482142877
"8273",50594.0754161229
"8274",15434.0028730325
"8275",33129.6612999469
"8276",67830.9684088735
"8277",38206.4493669667
"8278",36493.8997415787
"8279",35510.6646093259
"8280",44336.7382198829
"8281",47072.7646711707
"8282",42947.4341338515
"8283",9022.87610554639
"8284",43608.5828621192
"8285",18197.1176446552
"8286",19596.1787642913
"8287",17285.1389299707
"8288",47980.552441303
"8289",14784.7562166236
"8290",7557.63374992144
"8291",20420.6724059577
"8292",10231.2661403652
"8293",41940.7485530297
"8294",11223.4711393149
"8295",54260.7752907419
"8296",58882.86978019
"8297",20808.510729545
"8298",61739.8297684736
"8299",11361.1047294791
"8300",15307.5490827214
"8301",17495.7533551897
"8302",17446.1407758249
"8303",21634.7878341192
"8304",25628.8507435569
"8305",19857.8167793532
"8306",27523.5790837615
"8307",54744.0045382677
"8308",50153.4172514567
"8309",78567.5745811746
"8310",10987.3339694396
"8311",40147.9566513776
"8312",10093.9364759425
"8313",68047.1411179342
"8314",45584.8103737009
"8315",29273.0061901046
"8316",13895.7412552585
"8317",62616.6972509851
"8318",70022.827016172
"8319",30823.059793863
"8320",33156.180409229
"8321",9423.04949322404
"8322",35156.2206677132
"8323",50467.9587915306
"8324",27477.1158784219
"8325",24767.1909904193
"8326",17619.5660643857
"8327",17327.8280371476
"8328",15363.0722705032
"8329",15787.22653642
"8330",33055.9590640698
"8331",79104.6496832067
"8332",21087.9917956515
"8333",20172.9102671543
"8334",22305.8708753382
"8335",45467.1395150576
"8336",52243.8610055806
"8337",24700.6816355832
"8338",18933.3454102631
"8339",18912.5292886416
"8340",42778.6169344339
"8341",12552.2276007854
"8342",35215.307499179
"8343",35782.7119672196
"8344",48660.8935331671
"8345",59964.2382578632
"8346",102056.091175166
"8347",32092.1342588103
"8348",33649.1347089315
"8349",8366.63584352152
"8350",15099.4736688032
"8351",25515.2958769144
"8352",52297.4889731001
"8353",13908.0937398878
"8354",15850.8169466
"8355",57051.4406807669
"8356",15319.9689219304
"8357",22266.2737078569
"8358",43971.4213627757
"8359",32978.4602311219
"8360",27625.9282646222
"8361",26280.8874255553
"8362",10940.2317976798
"8363",34818.9798225972
"8364",31286.4278112707
"8365",15350.9319843627
"8366",62648.6036270457
"8367",68375.0540044747
"8368",28332.9332704502
"8369",25147.4087007325
"8370",15309.8392597249
"8371",9077.20875980743
"8372",17191.0982163535
"8373",43782.4252746117
"8374",44604.2321158368
"8375",16301.9443645676
"8376",35556.2172517239
"8377",19585.6782742944
"8378",8917.59130316979
"8379",49613.644624728
"8380",20430.0665172496
"8381",52885.1174343562
"8382",22984.8217490106
"8383",28865.2668339977
"8384",42298.4621385575
"8385",21192.4820463773
"8386",41161.8149350259
"8387",19113.4538632425
"8388",20595.5913415432
"8389",44448.6872452067
"8390",81226.2088199047
"8391",35412.5659660253
"8392",29318.0478820804
"8393",6616.87160103186
"8394",47038.0735159247
"8395",11846.9119680318
"8396",21239.0185261798
"8397",52709.7581922313
"8398",39721.3396819431
"8399",36761.4166131487
"8400",48142.6304781556
"8401",10908.8493934005
"8402",34926.4871763409
"8403",16708.0189430419
"8404",32123.2374807014
"8405",100850.274901461
"8406",11812.022676186
"8407",27781.5773091659
"8408",14150.9741063411
"8409",30645.4902308805
"8410",57639.3525985443
"8411",6876.14292386152
"8412",62811.5372824833
"8413",28222.5427787993
"8414",63143.2663678991
"8415",22907.2016077904
"8416",18058.9179609429
"8417",75654.3545760229
"8418",8972.1417387646
"8419",29457.2520670089
"8420",89401.3922320842
"8421",24323.4406173267
"8422",23628.7144965813
"8423",120117.135366931
"8424",35630.5213001732
"8425",18269.4125586723
"8426",30395.6870213618
"8427",22411.5949418338
"8428",134468.636640365
"8429",59703.0155209923
"8430",23372.5490376289
"8431",29609.5011162316
"8432",39563.5405293809
"8433",69021.5364624555
"8434",24052.3292201813
"8435",27296.9633714681
"8436",37888.5773061852
"8437",8304.79265213222
"8438",50218.5724873471
"8439",19595.7730108281
"8440",43469.9629047976
"8441",86907.7554875109
"8442",45419.3885821166
"8443",29777.0231200398
"8444",23506.0162640396
"8445",21314.0547035735
"8446",43770.0226600275
"8447",46500.3107722609
"8448",23669.5258288795
"8449",53670.4034928064
"8450",20933.3790110518
"8451",26197.8646893348
"8452",28349.3913982066
"8453",24383.2749866922
"8454",14467.6507094213
"8455",99390.9055816498
"8456",40177.975161397
"8457",28320.4129252315
"8458",48080.8458876483
"8459",10852.6956849785
"8460",28234.5349577362
"8461",23386.5198046954
"8462",7799.65801071927
"8463",43062.6457750788
"8464",17987.6005028263
"8465",32550.4716595407
"8466",49957.7391947767
"8467",49598.6295788598
"8468",26317.9225905574
"8469",22134.498409934
"8470",15602.9108615846
"8471",34147.1862607965
"8472",43457.004293902
"8473",78337.4964988902
"8474",33789.1486740358
"8475",25372.6131251386
"8476",10107.4481482358
"8477",7889.10098715498
"8478",31220.3825709781
"8479",19971.6576134093
"8480",17404.6955153797
"8481",20754.673050388
"8482",38683.0118911835
"8483",196484.41316578
"8484",29249.3393319623
"8485",51349.6108519334
"8486",47286.9042519966
"8487",24511.8725545351
"8488",16428.0089833545
"8489",47171.6224356753
"8490",18374.5102190826
"8491",57158.8203957915
"8492",16263.4199474727
"8493",11541.0425469862
"8494",19223.3069065447
"8495",51798.6526104847
"8496",68482.2901107778
"8497",34848.5863211934
"8498",48629.6968340484
"8499",39376.6534543821
"8500",12261.0274765009
"8501",26324.9409430813
