"","Estimate"
"609",7720.36918553112
"610",7618.56955804552
"611",6856.80548968182
"612",5439.56121220796
"613",9611.91529134344
"614",9556.11732573308
"615",6747.2750537701
"616",5716.43825324844
"617",6165.36839550436
"618",7329.3436580407
"619",8247.94867133721
"620",5661.43567244151
"621",8495.23909643535
"622",7465.9322638621
"623",6199.96709543122
"624",7439.74484785253
"625",9940.34589187547
"626",5771.98323126248
"627",5532.78630173801
"628",12494.0203120538
"629",7936.89604133929
"630",7581.82076290198
"631",8397.52382418992
"632",7552.03176842058
"633",11663.6718696933
"634",8399.44903231952
"635",7675.91627704232
"636",6554.42141936938
"637",5427.10524668278
"638",6788.85267983661
"639",5866.81898875779
"640",5690.8455685425
"641",9541.90366538099
"642",9417.46735912691
"643",6943.5164710397
"644",6514.92896108648
"645",4031.21591979144
"646",5469.32216147047
"647",6509.59698183673
"648",8398.83209438543
"649",8065.4206790205
"650",5154.95026163934
"651",7533.61254491275
"652",6798.33176361183
"653",8252.68915199587
"654",6582.86907536404
"655",8036.09955592927
"656",7821.93394687158
"657",5143.79146412957
"658",8483.45401422164
"659",7363.28541041997
"660",4474.36767522527
"661",5007.93699379431
"662",5734.46068354771
"663",7451.85045631681
"664",6270.28974250161
"665",8007.19673138306
"666",6994.79445792679
"667",5613.24677291962
"668",7199.95602353224
"669",6916.38618265845
"670",5665.40459918113
"671",6861.50309742295
"672",6233.2705973551
"673",5825.53723492584
"674",8061.21855193505
"675",5686.73099978811
"676",5709.73672475203
"677",9346.87953557611
"678",8961.65414122503
"679",9614.26844391923
"680",6438.43211423902
"681",6349.06344919456
"682",7164.87208274267
"683",5995.44842640607
"684",10111.2692320619
"685",8720.09984538234
"686",8566.03644483923
"687",6471.55104644284
"688",7535.90714821647
"689",9846.9166540944
"690",8207.49993579211
"691",6807.87456931703
"692",11237.2102256665
"693",7127.73984920704
"694",7445.4001511678
"695",5661.27969125835
"696",8302.97812498966
"697",6341.24885870461
"698",6791.98125975026
"699",5156.61493118917
"700",5344.98331009983
"701",5711.5806089243
"702",8513.21884830375
"703",6091.37208572883
"704",6969.11392633715
"705",11516.8272015102
"706",7699.8890988749
"707",8712.16732548431
"708",6936.79806579499
"709",7004.66161129919
"710",7688.91993953704
"711",5983.42871719804
"712",9802.95773445101
"713",11704.7918212259
"714",7606.96104856159
"715",7229.39929537073
"716",7166.15867182033
"717",6258.6701840141
"718",8259.97804644675
"719",6924.89710984516
"720",8735.25072049774
"721",6906.87446979464
"722",7071.14891104188
"723",5386.07779571711
"724",5752.95725530715
"725",9073.41978110806
"726",9833.5002384529
"727",5314.40889303453
"728",6954.77071903514
"729",5754.17319908499
"730",11528.5951157836
"731",6747.00972449451
"732",6899.1909308029
"733",4894.52548851932
"734",7823.5543674641
"735",7799.20345708645
"736",5976.71047715038
"737",6939.33353213725
"738",9421.4688138753
"739",9348.23060410881
"740",7966.47832847799
"741",6882.76802580003
"742",5763.864308634
"743",6668.44459838593
"744",5824.36163104826
"745",7776.09080768588
"746",5693.52177122433
"747",7942.91731112891
"748",8705.75274940654
"749",7755.17102125213
"750",5685.36318837762
"751",9535.80645790093
"752",8988.96381123646
"753",5845.04381063684
"754",5960.05857502701
"755",6381.06757451856
"756",6666.12311327303
"757",6568.86676996089
"758",6839.67287657733
"759",6096.48460261587
"760",5352.63018757536
"761",5935.81929535132
"762",7023.83538886253
"763",9354.57511702425
"764",12453.9190461019
"765",5795.38065545244
"766",4994.04502008063
"767",7898.15912563454
"768",7803.95158023472
