"","Estimate"
"5182",30796.7370941112
"5183",47562.8391156314
"5184",47077.2937074133
"5185",96043.4972304752
"5186",66744.7431569911
"5187",60752.6275026622
"5188",46722.9800561562
"5189",78899.7270544527
"5190",45352.6383802546
"5191",26296.607787571
"5192",34125.4371738009
"5193",21432.377519635
"5194",76279.8793023014
"5195",50894.9866291525
"5196",58258.1206167614
"5197",42801.0418600889
"5198",35710.5525536891
"5199",52554.5538403914
"5200",29869.0713425472
"5201",25814.3469212065
"5202",84838.8744023601
"5203",48043.4172767014
"5204",75063.9683386007
"5205",126086.42802288
"5206",29056.1096861544
"5207",30053.362713209
"5208",56217.5794785319
"5209",34567.6460926284
"5210",56438.8589354977
"5211",54218.5273599635
"5212",45587.6912946027
"5213",41058.7315795125
"5214",79001.9359374869
"5215",28425.1097864503
"5216",27709.5762826569
"5217",67666.4389444156
"5218",26307.2570053998
"5219",31598.195167557
"5220",49379.1835486747
"5221",72893.5615116777
"5222",188704.949038378
"5223",57210.1524807068
"5224",65851.710310317
"5225",69264.245801405
"5226",22387.7029816544
"5227",32603.211922408
"5228",47432.6327999681
"5229",19856.6832947391
"5230",103354.455390058
"5231",78658.896048339
"5232",134933.878644103
"5233",39412.8478994461
"5234",50292.1406741906
"5235",53565.3488082017
"5236",40927.2569101885
"5237",11348.0380474463
"5238",58689.2603234944
"5239",93342.7829749498
"5240",47260.1490944903
"5241",87616.6052432064
"5242",70864.2429318014
"5243",70188.7424299936
"5244",63570.4624711024
"5245",64104.8199854944
"5246",101578.5799415
"5247",47217.0442688618
"5248",22184.3534442342
"5249",65524.8198499956
"5250",93510.9257168614
"5251",40689.4530271312
"5252",33665.2208869511
"5253",56543.1420183925
"5254",36642.9216327919
"5255",62046.2695120573
"5256",25409.5437998851
"5257",53696.9205473952
"5258",69479.5694688861
"5259",39528.9995253279
"5260",35482.2150523012
"5261",19969.6648375262
"5262",106039.499895504
"5263",25758.5485762459
"5264",47700.9463037586
"5265",44227.3657970011
"5266",35966.2431292422
"5267",88863.9779635176
"5268",94896.8665560179
"5269",77130.3885875411
"5270",36612.612633762
"5271",134687.030273685
"5272",122685.227824017
"5273",30608.7032906444
"5274",31958.1980564384
"5275",41092.2902809904
"5276",100804.988887651
"5277",34677.5911211519
"5278",54073.5598510932
"5279",59542.9440748741
"5280",47567.4997618238
"5281",144885.348976401
"5282",40461.7431345014
"5283",67513.2380054048
"5284",21315.4370136618
"5285",49818.8544925997
"5286",90895.6539085907
"5287",17967.1755164104
"5288",77974.4493622543
"5289",151376.887303129
"5290",21407.2395882838
"5291",52805.4985701641
"5292",42768.8871465468
"5293",46318.8492404749
"5294",30911.8735812616
"5295",50696.9827092633
"5296",104998.136092259
"5297",54988.9009555873
"5298",89145.6688589512
"5299",22289.5512159968
"5300",28578.6671782534
"5301",89064.1324891501
"5302",57838.5019777697
"5303",91193.2530321684
"5304",57624.6214640594
"5305",29895.6193349093
"5306",61170.8890507428
"5307",38291.9252806805
"5308",64101.1797415391
"5309",44744.6672629833
"5310",30820.9803570951
"5311",77184.1117411797
"5312",42550.1020477982
"5313",71701.4858183052
"5314",50662.1365371422
"5315",51117.2761864254
"5316",29428.1199939829
"5317",32189.6109234189
"5318",37475.8950087632
"5319",33700.5116039176
"5320",36802.9314343849
"5321",37559.4005210505
"5322",66173.9432795991
"5323",58324.6536962295
"5324",36676.8166367844
"5325",66626.4230515275
"5326",41816.3728128999
"5327",103454.6431347
"5328",108236.487866521
"5329",45399.4847485723
"5330",60689.5790976497
"5331",74047.383229621
"5332",68613.7465303368
"5333",29520.6099539953
"5334",72588.3448485076
"5335",145596.237977514
"5336",105133.479357519
"5337",34733.4062580526
"5338",39645.5357276315
"5339",16676.6240504283
"5340",89604.1206672124
"5341",33971.6332242123
"5342",82064.7255239517
"5343",70127.6008642847
"5344",42862.6029899715
"5345",54549.2372115844
"5346",73987.3177980587
"5347",87375.6418004971
"5348",29867.3896224099
"5349",112989.360879905
"5350",102318.116884605
"5351",72995.480829242
"5352",86648.7339973861
"5353",35574.755070172
"5354",64524.7520534066
"5355",49074.9222465369
"5356",26938.2349926597
"5357",52477.9524456318
"5358",46752.2011226698
"5359",62640.5777538019
"5360",48842.7050490795
"5361",75923.3392629287
"5362",158895.10253468
"5363",97628.4162753056
"5364",95464.3301537348
"5365",25834.619611268
"5366",35776.1692604913
"5367",48135.4611046955
"5368",42274.8888247671
"5369",41749.3231073797
"5370",65891.2125862646
"5371",48146.2118900736
"5372",66400.5051892065
"5373",164932.251295594
"5374",56634.7864268719
"5375",62508.3006875213
"5376",52143.7357461483
"5377",54894.6284901725
"5378",130258.316517841
"5379",63160.2375872271
"5380",35236.275207142
"5381",146397.183027072
"5382",36786.3617983914
"5383",73305.7474240309
"5384",29311.3171738421
"5385",65905.8290619912
"5386",32203.8115455275
"5387",34307.283611735
"5388",43904.6581168839
"5389",106817.5475355
"5390",20735.4792119862
"5391",70084.6498019636
"5392",25585.8179048557
"5393",52338.359201189
"5394",64245.2599279868
"5395",21992.2472523623
"5396",94758.1327440505
"5397",37951.4166054277
"5398",55750.0356956706
"5399",119531.438226436
"5400",106704.15577147
"5401",16150.6962307848
"5402",68868.5787021521
"5403",44899.0331582532
"5404",67699.4602761756
"5405",17096.134044174
"5406",39688.2357723559
"5407",116996.00492844
"5408",44198.9650095061
"5409",16416.9360445046
"5410",67329.1632089277
"5411",57291.8562941145
"5412",99782.541248779
"5413",109484.418351802
"5414",20647.6168272782
"5415",21523.7328752258
"5416",22503.7375359416
"5417",26352.9541928616
"5418",15569.1898138067
"5419",56766.3868369566
"5420",13953.9095192319
"5421",49343.1331524956
"5422",61734.1785882984
"5423",33241.1315532388
"5424",94186.2471573853
"5425",41920.2403568524
"5426",23456.3363385225
"5427",117502.298160399
"5428",60240.6813513867
"5429",105406.567669484
"5430",17489.6272263329
"5431",52806.276025069
"5432",78347.793970398
"5433",48427.3456290593
"5434",87454.8898528327
"5435",25197.0462734439
"5436",19356.0178720826
"5437",47669.2692233605
"5438",59033.3247141426
"5439",35779.3595118315
"5440",39933.0750689689
"5441",36499.4061112835
"5442",139449.159123309
"5443",50615.7779003427
"5444",124509.740128005
"5445",30452.0392186978
"5446",58417.3191293142
"5447",52006.2545859119
"5448",49897.6506120204
"5449",58789.33823345
"5450",255092.239062166
"5451",33045.9225892499
"5452",67081.561714156
"5453",39744.8970504928
"5454",29525.9792229738
"5455",67238.0582836464
"5456",54282.1911689487
"5457",62326.8392488454
"5458",29954.3299975942
"5459",118898.717714144
"5460",109458.230323954
"5461",48979.7162550477
"5462",79663.931441909
"5463",59602.8217024731
"5464",71437.0213549919
"5465",132253.757393608
"5466",24567.8722113841
"5467",49223.4586647018
"5468",23336.3449298451
"5469",58085.1026264084
"5470",72507.8199597753
"5471",342028.825299011
"5472",50312.1042809276
"5473",142302.746137223
"5474",27885.3116538912
"5475",34672.6837845108
"5476",57430.5958698373
"5477",38946.2208726399
"5478",28516.8784435079
"5479",31122.3753266867
"5480",33582.6582832548
"5481",42685.5786427042
"5482",47761.7287235421
"5483",62354.5789335389
"5484",107336.838467636
"5485",15650.7152841497
"5486",18942.2783433831
"5487",35717.1147626431
"5488",21300.0514509136
"5489",44545.5049189904
"5490",58003.3265631256
"5491",52693.0849615501
"5492",48631.5712968205
"5493",79400.6130109094
"5494",57179.7030555541
"5495",35247.0734723617
"5496",48415.9471708601
"5497",44175.6738402121
"5498",66576.0528420571
"5499",60493.0592071674
"5500",212272.146118343
"5501",54315.4167721277
"5502",57615.3489514932
"5503",30461.9672882759
"5504",72416.5667312845
"5505",46066.2234419444
"5506",35453.9318485916
"5507",104042.28980173
"5508",50305.4027738885
"5509",20943.2763556749
"5510",54756.6873339507
"5511",51505.4213276274
"5512",46283.8865621282
"5513",39969.0542781199
"5514",32373.2244531327
"5515",29284.5683261406
"5516",37772.8580919942
"5517",48964.0172815384
"5518",115923.021651658
"5519",52095.2852034519
"5520",57535.7726873073
"5521",39455.7199634748
"5522",40329.4939291684
"5523",31782.0486550524
"5524",54341.069173346
"5525",43794.1718119955
"5526",58386.1122294758
"5527",25001.176917598
"5528",34804.3852470544
"5529",61708.5808258387
"5530",78724.8920703807
"5531",43741.55496123
"5532",58765.9495645186
"5533",61104.2726160965
"5534",29302.3294319291
"5535",17052.1250183494
"5536",36609.2498531207
"5537",46048.9753170266
"5538",38434.2428053971
"5539",151440.962030919
"5540",39249.9832299556
"5541",36704.6992018493
"5542",93653.7509591869
"5543",25009.1277340674
"5544",47259.3469678853
"5545",51871.6150916628
"5546",75376.9061372097
"5547",51954.2561789737
"5548",69396.3146777407
"5549",65074.8349590879
"5550",33189.4536069535
"5551",40892.7818908083
"5552",37957.6081747161
"5553",41517.8376556103
"5554",30340.1994606246
"5555",51393.8349885769
"5556",67998.8344529995
"5557",25734.2269045773
"5558",54799.5594020248
"5559",54204.5549006762
"5560",50347.3583063875
"5561",29731.6388789638
"5562",23785.4188593238
"5563",134890.557456378
"5564",43272.8910417973
"5565",35270.2957312032
"5566",58421.1697769802
"5567",37925.2150726696
"5568",65990.6574888523
"5569",19494.5385802235
"5570",26337.9588381133
"5571",16604.3729699022
"5572",37020.686160031
"5573",31829.2590478599
"5574",208739.487101486
"5575",78610.2056727337
"5576",37681.4502391642
"5577",37150.0822242828
"5578",13832.3958030949
"5579",82062.5418463211
"5580",20360.7171514685
"5581",23293.9923939684
"5582",15816.5550246262
"5583",86176.1687867988
"5584",13390.8335267317
"5585",98080.6621969457
"5586",45447.454369442
"5587",53631.3406860802
"5588",54233.4104108903
"5589",40336.6940880748
"5590",31622.4172040609
"5591",45213.0393780358
"5592",61834.1682024519
"5593",111066.071245088
"5594",23173.8139080204
"5595",37536.4274271195
"5596",42481.1786747167
"5597",55904.5197172659
"5598",47280.3213972106
"5599",63429.8968709655
"5600",31524.8007511373
"5601",10103.1986587064
"5602",54406.5127571729
"5603",156046.694320333
"5604",77028.4191075256
"5605",12996.0455988678
"5606",13390.9750158163
"5607",17566.0896365832
"5608",22534.9525408552
"5609",28622.419690221
"5610",30250.6273983656
"5611",42808.0153899061
"5612",31562.6987878718
"5613",36497.8872957894
"5614",15743.522354948
"5615",37894.4340909219
"5616",52134.9733762889
"5617",56065.5079028128
"5618",81693.4473754276
"5619",29953.1502515423
"5620",55636.048933213
"5621",35965.1852564077
"5622",44712.7208096094
"5623",24009.7253195535
"5624",85279.2602612576
"5625",44181.1027245856
"5626",63693.9883630319
"5627",76176.175646897
"5628",56091.2622684539
"5629",59980.8725470513
"5630",108629.158225256
"5631",37067.0700889701
"5632",50430.4777228012
"5633",84470.5388056232
"5634",57922.4359553384
"5635",194012.005170512
"5636",98145.5795560201
"5637",36704.1076631647
"5638",39395.9972297428
"5639",39474.7759431048
"5640",31627.4678280393
"5641",31471.5390290457
"5642",79034.5581407469
"5643",17369.40668344
"5644",47960.8158058507
"5645",46861.560715832
"5646",28429.8156180038
"5647",25811.3728503212
"5648",21297.2005680564
"5649",32736.420340275
"5650",60189.985404311
"5651",41317.7316969284
"5652",53549.5052292201
"5653",36089.4039715271
"5654",20554.3691608417
"5655",68756.1692203719
"5656",25557.2843843983
"5657",33601.564674264
"5658",57086.6092562395
"5659",88592.7351047299
"5660",33127.820014993
"5661",44286.4545080431
"5662",53183.197393642
"5663",55806.0889585679
"5664",33440.9208680265
"5665",57827.3504767674
"5666",72886.6295418917
"5667",73114.5251084743
"5668",19470.716728384
"5669",34383.0487610288
"5670",41060.0894393592
"5671",59467.1448063761
"5672",61202.7612256169
"5673",93795.9008506377
"5674",127466.560086228
"5675",13792.6280910582
"5676",53939.4971645399
"5677",80103.439905713
"5678",24013.5934214789
"5679",68398.8673893649
"5680",54774.8257792561
"5681",39051.1870519797
"5682",30731.8410254345
"5683",46507.966689537
"5684",30878.1574474255
"5685",82664.5594050053
"5686",85530.1950167361
"5687",36239.6765108602
"5688",65337.5204967104
"5689",54140.4223250074
"5690",18661.5745460519
"5691",95447.4081137552
"5692",106862.163538013
"5693",107168.168427513
"5694",57792.7575651081
"5695",42302.4404907625
"5696",50311.9089420943
"5697",29677.4963064123
"5698",70314.101459931
"5699",32222.194606171
"5700",97179.0114332381
"5701",126557.030969024
"5702",33808.5210785711
"5703",173709.173261031
"5704",88064.8605747123
"5705",27843.3209814428
"5706",88172.8249237821
"5707",106809.953787168
"5708",112134.736281361
"5709",45426.3824198686
"5710",62867.1774356395
"5711",77893.5117747885
"5712",53002.3195416856
"5713",44449.1358218656
"5714",80396.6588676993
"5715",20795.5812696662
"5716",43840.3300253498
"5717",24802.0354768523
"5718",66811.0957427257
"5719",21583.3250158445
"5720",46704.2894693356
"5721",47905.4773509023
"5722",37751.8066424975
"5723",22697.5663920486
"5724",33911.6348350186
"5725",113243.326360923
"5726",24483.5912614819
"5727",34040.4613420165
"5728",18596.9465320953
"5729",97611.3166023822
"5730",33369.0329439667
"5731",49612.0074386113
"5732",100958.632749099
"5733",36058.3517705586
"5734",16784.6386994694
"5735",48325.9279298241
"5736",36973.8401390316
"5737",68418.1079235341
"5738",49438.6863061923
"5739",49276.0212324205
"5740",31556.1055991104
"5741",162200.723283217
"5742",62380.2412492453
"5743",55691.9851183046
"5744",61139.3867633519
"5745",39449.3590510373
"5746",42515.2371409354
"5747",114536.661432884
"5748",40196.9071476811
"5749",20450.0700396523
"5750",88873.8367807663
"5751",32934.041940953
"5752",27163.0534990499
"5753",52218.9833255138
"5754",70271.9744545295
"5755",26266.967434275
"5756",42320.5592787633
"5757",84064.8469903524
"5758",122763.215888013
"5759",257144.833331496
"5760",47850.9699090843
"5761",57868.7842867328
"5762",42274.2287068428
"5763",46192.803847533
"5764",57323.0916262162
"5765",41864.487156537
"5766",17522.8141378487
"5767",44723.6644707671
"5768",36073.5195953812
"5769",35061.9698405907
"5770",21327.619642044
"5771",37555.5164329419
"5772",40268.2231781317
"5773",97092.9875616451
"5774",71903.2120211484
"5775",116415.954482595
"5776",77205.1934304201
"5777",62379.7289133897
"5778",48263.2725718464
"5779",53047.3616689329
"5780",58684.59706471
"5781",34612.1041734489
"5782",20660.1103274485
"5783",43752.5478710861
"5784",45668.7677713522
"5785",18172.4647535844
"5786",21395.2857800683
"5787",32623.8858575399
"5788",64755.9913962543
"5789",26419.6547109737
"5790",29943.1926480113
"5791",25076.6239044393
"5792",30310.743382394
"5793",33253.9382919978
"5794",24447.9690989941
"5795",19960.5397796758
"5796",33664.72905439
"5797",20229.7892453452
"5798",37446.0334618935
"5799",76235.4995281364
"5800",55329.8165405706
"5801",24925.055417207
"5802",45752.5031806791
"5803",35122.8994515814
"5804",62658.8217288884
"5805",75653.4060513685
"5806",48241.4628258948
"5807",27252.2700555915
"5808",76529.139886632
"5809",81160.4672945547
"5810",39179.1677253361
"5811",92253.5493847278
"5812",87268.2007270755
"5813",52754.3068843734
"5814",54341.7491350531
"5815",49816.4355848448
"5816",30994.4985151276
"5817",66307.9094571923
"5818",143011.041164018
"5819",58027.4283268544
"5820",51816.7005478045
"5821",56045.830032186
"5822",38322.3080320815
"5823",115359.339548374
"5824",25724.2852398328
"5825",47999.1699860498
"5826",69087.7230045666
"5827",26665.2945302441
"5828",120852.066027413
"5829",48799.8923177433
"5830",65326.61725612
"5831",88975.8688244625
"5832",157827.698230051
"5833",41939.5396192339
"5834",33627.3854662149
"5835",45671.7412310666
"5836",121345.364778888
"5837",80124.1575442224
"5838",65364.9794796059
"5839",13805.3005237208
"5840",20503.1237980105
"5841",49865.8260096788
"5842",50800.4061588831
"5843",57017.6739087807
"5844",44204.5743623636
"5845",43287.2382740663
"5846",76026.9976933989
"5847",73953.1247575294
"5848",10230.1332067865
"5849",30069.2717614351
"5850",239175.993222398
"5851",25790.9427428078
"5852",28189.8756790477
"5853",43843.7212803296
"5854",55836.5849660192
"5855",207563.607384778
"5856",120092.236252632
"5857",70303.6911345128
"5858",59382.6140288625
"5859",45352.5450149004
"5860",54491.7084005363
"5861",51005.843923186
"5862",71693.4082140632
"5863",40270.4414812046
"5864",10743.2350408047
"5865",78641.0782183005
"5866",34282.7104407701
"5867",87843.4913978984
"5868",23059.3723275612
"5869",97849.7166803059
"5870",113482.324238088
"5871",75235.5384301788
"5872",114785.114529402
"5873",87014.3957504986
"5874",36113.1364933958
"5875",50492.3250199385
"5876",31046.6785662073
"5877",19538.7703633476
"5878",41826.2421871944
"5879",101980.944301383
"5880",28233.5353572641
"5881",62533.2084080176
"5882",163494.698083401
"5883",34079.4265733864
"5884",101208.039073273
"5885",43761.9721308135
"5886",57562.7635369962
"5887",106805.969293072
"5888",91487.7969015582
"5889",63108.086411441
"5890",16250.1896421801
"5891",45174.6751809401
"5892",39302.5755609447
"5893",102523.685767098
"5894",39862.3227205255
"5895",23306.3356233556
"5896",20118.835017959
"5897",40465.7769160812
"5898",83566.1490199764
"5899",14339.8763555745
"5900",43245.3152146294
"5901",29398.0687573291
"5902",231974.286158633
"5903",69215.6564331108
"5904",29639.2221872621
"5905",75928.3867397156
"5906",109264.666112306
"5907",105806.880221807
"5908",45816.4660583114
"5909",69886.2126986702
"5910",35091.9839025924
"5911",25526.6896860824
"5912",45627.9078861794
"5913",22798.5330937019
"5914",21608.2118506116
"5915",57018.7675741615
"5916",39675.9581279731
"5917",83954.5343626053
"5918",57816.772829147
"5919",52370.7834809414
"5920",71819.3628452373
"5921",48558.5553814703
"5922",43433.5483986184
"5923",20187.0739535154
"5924",46969.270745459
"5925",63786.4351511158
"5926",66182.3102873397
"5927",32482.6192310849
"5928",29264.8236449322
"5929",39909.8064901158
"5930",85607.1932802674
"5931",78055.4728954947
"5932",106761.154879633
"5933",188777.491792274
"5934",74706.9440633428
"5935",62457.6512382839
"5936",92019.48512143
"5937",63313.1503836155
"5938",97609.5187307811
"5939",37567.1090577823
"5940",51054.8906971614
"5941",97470.659840188
"5942",11346.3452126445
"5943",95368.4336942635
"5944",43326.1780861424
"5945",34684.5523455169
"5946",37062.8428440105
"5947",61849.334095383
"5948",52325.759074655
"5949",87325.8993248102
"5950",62108.2591563334
"5951",49431.2370758194
"5952",59630.9720790085
"5953",68739.4933639098
"5954",66555.0715281758
"5955",55321.4886392773
"5956",76213.9219752105
"5957",109467.269155566
"5958",32375.4753356954
"5959",76048.6236642524
"5960",26982.286542555
"5961",48334.1823460113
"5962",78038.807843744
"5963",19668.9098184646
"5964",28386.970335755
"5965",44331.3791940944
"5966",24911.1303455185
"5967",72669.8497618608
"5968",105004.018634196
"5969",54181.6330542471
"5970",16392.2413360879
"5971",39752.6857494728
"5972",22735.5095896967
"5973",32839.8565164715
"5974",31583.6620974487
"5975",43999.5900749588
"5976",24474.5319823433
"5977",35469.7574017781
"5978",36100.4038062647
"5979",60797.8404789156
"5980",121603.664440299
"5981",121156.596408231
"5982",73118.9263440259
"5983",29905.0140504084
"5984",21931.7505231986
"5985",35359.6048804844
"5986",134451.649827766
"5987",33905.9712287359
"5988",52026.7556375735
"5989",20978.3186482597
"5990",42162.9694731978
"5991",165494.787342936
"5992",39645.740932488
"5993",104103.177576265
"5994",67807.6246970999
"5995",30808.9927334594
"5996",76596.6073973625
"5997",48016.9819825214
"5998",53898.4388158569
"5999",65286.4941483535
"6000",173909.154963636
"6001",118870.109568475
"6002",157348.37492034
"6003",47314.478097378
"6004",52870.9248160427
"6005",82467.4128232272
"6006",33563.0749031367
"6007",110139.297667415
"6008",56062.4576047502
"6009",29454.0139375583
"6010",45723.3826207102
"6011",53293.0026450325
"6012",67966.5026219608
"6013",24249.9191559139
"6014",48783.3185920244
"6015",66883.4495524626
"6016",67429.8298868578
"6017",123405.562907045
"6018",47783.3428743303
"6019",84117.8822384134
"6020",51554.7319153377
"6021",46620.5459463758
"6022",32808.9941980697
"6023",35341.7332624182
"6024",59446.1547618616
"6025",22674.1593481605
"6026",60515.9654575751
"6027",42573.000672204
"6028",32178.2613686334
"6029",144014.224853998
"6030",58961.3857688331
"6031",53808.7641117192
"6032",11812.7263792463
"6033",29462.4193326862
"6034",114758.338112046
"6035",90873.7926009374
"6036",42305.5602048234
"6037",27952.1710489135
"6038",76739.265372872
"6039",50584.9818497305
"6040",70466.9039179377
"6041",37876.9852505066
"6042",40368.214128668
"6043",31572.0677934513
"6044",49876.370293797
"6045",33779.1107662961
"6046",18134.0751863537
"6047",26109.6257421902
"6048",59485.4338667244
"6049",29119.1455850127
"6050",36323.5151397309
"6051",47903.3268507926
"6052",148307.821887411
"6053",40426.3610764522
"6054",103161.183121665
"6055",43718.9074513653
"6056",28895.3641850556
"6057",18127.0445956626
"6058",80367.7701096746
"6059",55564.4401139456
"6060",49449.7869214076
"6061",37980.2933842783
"6062",36285.6606124966
"6063",100780.656622717
"6064",45784.6678662119
"6065",29003.4474647805
"6066",25635.8376505602
"6067",33434.6498734668
"6068",64562.4329897215
"6069",32509.0066099314
"6070",53721.206692457
"6071",19192.3873877042
"6072",35055.0602236137
"6073",69617.2319432849
"6074",43923.2394897491
"6075",60070.2320341354
"6076",33596.6736111686
"6077",30153.8648032806
"6078",47840.3001974494
"6079",52312.8867398928
"6080",21068.4768115734
"6081",55504.4906538495
"6082",78355.5154008428
"6083",54547.9518729135
"6084",58534.6423422974
"6085",61163.8445155632
"6086",15368.7657167124
"6087",34139.2756818808
"6088",51223.2535716451
"6089",55129.3703802529
"6090",51634.9591924071
"6091",89512.8070909532
"6092",13175.9178831192
"6093",48777.9373061856
"6094",83912.9972482933
"6095",118164.49593098
"6096",54505.6133030757
"6097",107246.278032661
"6098",51080.9035280988
"6099",33014.4891611876
"6100",27782.2190703792
"6101",58436.4218277515
"6102",61544.8517009707
"6103",68250.3944904198
"6104",12505.3837864717
"6105",37832.2896626588
"6106",140136.395268713
"6107",21296.4097858386
"6108",36374.9757311013
"6109",44422.5506885376
"6110",46342.9902589207
"6111",43521.1405338059
"6112",81337.5427951665
"6113",27618.8685591725
"6114",39109.5144120601
"6115",48277.6438599704
"6116",57209.5080554679
"6117",39783.6126958635
"6118",25550.124311593
"6119",53910.0760660827
"6120",31207.529228774
"6121",33731.6203821888
"6122",53669.403285059
"6123",42424.9833537886
"6124",73627.2461010362
"6125",18348.4826267268
"6126",10905.3151612339
"6127",71499.2037897249
"6128",85808.4909482884
"6129",52832.9568701273
"6130",87491.2313929242
"6131",62189.2814023988
"6132",23578.0458855971
"6133",27326.6156084783
"6134",30565.5600709478
"6135",56904.1192830522
"6136",45087.7213451465
"6137",54111.8458894006
"6138",48327.8190093059
"6139",82269.8065166458
"6140",28147.1713509826
"6141",30179.1999934255
"6142",198738.402275557
"6143",56167.7240987756
"6144",73499.9156609887
"6145",26016.0980767645
"6146",16600.1257261754
"6147",21217.9522180159
"6148",68213.5921312605
"6149",118176.587780098
"6150",51423.685762024
"6151",52342.7447332628
"6152",29575.8766086709
"6153",56632.5304539862
"6154",51295.3628186023
"6155",203504.127684979
"6156",34447.3755007222
"6157",131425.623292859
"6158",23440.5578290257
"6159",135934.021589593
"6160",67998.1003297077
"6161",19019.045123912
"6162",159830.636145257
"6163",41660.1433565084
"6164",63549.0288877977
"6165",113459.8392692
"6166",27910.4196634417
"6167",35504.3625491118
"6168",121062.037782992
"6169",73313.2381834978
"6170",44799.2110698932
"6171",13198.2526063496
"6172",73890.6652124517
"6173",48681.2547643126
"6174",79025.2419620994
"6175",140586.666437014
"6176",29322.2417380729
"6177",18196.2042514248
"6178",59362.3981277948
"6179",47852.4938892842
"6180",15831.1276876398
"6181",36929.8105012577
"6182",45581.3100494494
"6183",57891.887786011
"6184",44432.0185840127
"6185",20773.5636930903
"6186",79192.3538661201
"6187",77630.9006277334
"6188",85387.0370885077
"6189",79857.3806976113
"6190",16303.0268563689
"6191",57170.1842166715
"6192",19983.0038024071
"6193",53868.7355832131
"6194",137572.955022625
"6195",52383.8574728639
"6196",31306.944518032
"6197",83847.6977987161
"6198",40765.859357369
"6199",39878.3448907786
"6200",59689.8419793101
"6201",21079.738673364
"6202",43035.6407297509
"6203",39047.7531554087
"6204",31313.90971938
"6205",71582.6012268943
"6206",76152.6342413451
"6207",35358.6401488531
"6208",10408.5303914748
"6209",67672.0343596203
"6210",67538.5862605843
"6211",50768.9806738599
"6212",25812.0604277197
"6213",86963.9396659635
"6214",85325.7372248787
"6215",109078.827009219
"6216",92431.3938438631
"6217",41352.8129069188
"6218",44711.2954024621
"6219",63089.3932484366
"6220",127188.055577135
"6221",50187.4701749742
"6222",75607.0769021492
"6223",59269.5815978824
"6224",62872.0273298827
"6225",40464.6824984015
"6226",100537.803867357
"6227",27919.3851833145
"6228",99739.5850930006
"6229",48507.719102483
"6230",104383.512049131
"6231",66862.9132921257
"6232",16446.3976839093
"6233",36805.8725747962
"6234",105858.472701706
"6235",27474.3752928293
"6236",32908.100261531
"6237",52600.2213270742
"6238",16413.3309066981
"6239",12206.3992540019
"6240",66279.2718290099
"6241",41889.668280347
"6242",64591.5723699281
"6243",73844.4286886756
"6244",52281.164090043
"6245",129441.823245143
"6246",22279.2903206424
"6247",39696.3209523955
"6248",23748.6228879228
"6249",47974.3064590359
"6250",115527.775244635
"6251",24011.0705386826
"6252",21854.4885141957
"6253",31157.043909689
"6254",22357.8910539035
"6255",49970.3278712636
"6256",38212.8834023892
"6257",66497.1570245626
"6258",77555.4213739438
"6259",23102.8084359171
"6260",21056.9085123324
"6261",150672.111624828
"6262",32196.6705655433
"6263",32962.3893529528
"6264",44033.5204849259
"6265",37684.3870773734
"6266",40755.315331873
"6267",22924.2717239232
"6268",25025.6567192147
"6269",98093.2003499823
"6270",63637.9508882279
"6271",9309.47427224901
"6272",39370.016659442
"6273",26451.11037524
"6274",94279.7053707064
"6275",85829.5481810593
"6276",27081.1531531196
"6277",21832.1691669556
"6278",24275.2283592621
"6279",85761.5034296683
"6280",54300.7733865788
"6281",48901.1540582224
"6282",24960.1271945564
"6283",36397.6180254136
"6284",42156.4629842235
"6285",29202.7009273257
"6286",45863.1786573443
"6287",31791.8090004252
"6288",28381.0251884307
"6289",39648.7054010526
"6290",54195.5935385399
"6291",40735.9106058637
"6292",136439.977635915
"6293",29912.1117408291
"6294",96167.8661287318
"6295",34025.4074942628
"6296",45172.641489642
"6297",116960.293197761
"6298",105784.187916814
"6299",17872.306164397
"6300",73468.4594551919
"6301",35859.1910156982
"6302",27996.8922687997
"6303",25303.7913767487
"6304",25982.171717991
"6305",47717.2832460413
"6306",50626.8199267901
"6307",133155.603226143
"6308",33107.9177074278
"6309",33394.4603633096
"6310",147764.193328921
"6311",68652.1339550517
"6312",9164.89504486801
"6313",65538.7655478628
"6314",34736.9163480514
"6315",39656.0889856315
"6316",57854.368645607
"6317",27298.0316500684
"6318",25151.4866013976
"6319",19601.6183856691
"6320",34852.4369848319
"6321",67080.9055500743
"6322",90979.217752985
"6323",44763.7843669662
"6324",30750.46689556
"6325",120713.102634799
"6326",22350.3257099972
"6327",78754.6400476051
"6328",83360.820936491
"6329",18442.5893665152
"6330",109165.86615108
"6331",22030.00365177
"6332",30835.518955253
"6333",35410.1471728367
"6334",58140.608749442
"6335",84564.3714930555
"6336",34811.7740512554
"6337",27547.2868339737
"6338",28226.750086258
"6339",15973.8457914175
"6340",61606.9998609347
"6341",160615.239054481
"6342",37099.9826588299
"6343",25941.9915157244
"6344",45203.2726007664
"6345",36662.005274787
"6346",34468.3844069103
"6347",36559.837256699
"6348",93429.9108677256
"6349",41043.6380075079
"6350",50650.6507950324
"6351",45663.9200762623
"6352",14331.4727893285
"6353",35267.4640464477
"6354",51667.0838415024
"6355",42761.0382329059
"6356",79799.1319063557
"6357",18853.5963715853
"6358",34351.993301673
"6359",127039.407815473
"6360",33941.8308796352
"6361",155078.438091772
"6362",58129.791630529
"6363",52892.2267147547
"6364",39245.711040785
"6365",38825.0114732625
"6366",57097.1197069757
"6367",33654.157735164
