"","Estimate"
"7280",83563.6731083673
"7281",89850.7416727685
"7282",34848.0711147036
"7283",45003.6656658792
"7284",38827.0761566543
"7285",67430.4264832142
"7286",50456.5591415944
"7287",79041.578924379
"7288",93479.431775233
"7289",57195.2386286775
"7290",77276.9056176165
"7291",43061.7853637727
"7292",119951.187291819
"7293",147236.669267057
"7294",171582.218589941
"7295",77912.2380861113
"7296",72069.6116474337
"7297",29995.6886909704
"7298",106264.670403958
"7299",135922.97352108
"7300",33881.9991715287
"7301",160708.616592848
"7302",60003.6339480144
"7303",72495.4673660182
"7304",30773.7937911972
"7305",43525.244944217
"7306",66177.9887180518
"7307",143445.667099942
"7308",125969.729538858
"7309",71328.3541649509
"7310",67484.6096283026
"7311",35619.7326023174
"7312",36999.6139908625
"7313",203185.539189493
"7314",68408.2897825233
"7315",191980.92728681
"7316",93809.821674357
"7317",101669.485313545
"7318",103045.468389814
"7319",94074.1112486338
"7320",62775.1567073177
"7321",100696.936104075
"7322",134847.61919916
"7323",44655.367815022
"7324",29772.9088207273
"7325",49060.6609495715
"7326",37591.1226043776
"7327",43241.3884937635
"7328",105187.996617735
"7329",103093.844910534
"7330",64928.7940696135
"7331",41986.4851394779
"7332",102262.204123048
"7333",82293.0091849127
"7334",187918.449272208
"7335",96540.3188962278
"7336",41313.4862232408
"7337",49204.7960999488
"7338",62268.8329739443
"7339",125593.329686027
"7340",33055.2239672868
"7341",96972.9177119051
"7342",107278.160317132
"7343",71120.0856343458
"7344",60487.278965513
"7345",50033.6517755744
"7346",58162.4103832392
"7347",46288.5208136137
"7348",127101.828095667
"7349",86570.3336638839
"7350",37134.3281812316
"7351",48606.5765098437
"7352",31268.6332367082
"7353",59171.6248401936
"7354",92052.643250451
"7355",160320.893940102
"7356",95274.0168134781
"7357",53784.6123298738
"7358",44098.8473464009
"7359",53743.4908894807
"7360",87643.7947395253
"7361",67047.2113117835
"7362",28174.1995984512
"7363",104954.475958718
"7364",161847.054369585
"7365",40723.4880981045
"7366",60945.31915402
"7367",78077.3620942839
"7368",44852.0670197116
"7369",169050.717781373
"7370",29968.0073666833
"7371",53065.7306763493
"7372",36171.0416915518
"7373",75579.1987344288
"7374",26753.6897867458
"7375",64309.0772992968
"7376",185649.299293689
"7377",34685.6887378511
"7378",95844.1661795857
"7379",104719.797118127
"7380",56702.07986226
"7381",45180.2565437979
"7382",215080.172640745
"7383",202700.448749437
"7384",55856.8294335838
"7385",53856.3493706268
"7386",85822.3549500358
"7387",166665.866511143
"7388",38155.7899839529
"7389",54068.8028133254
"7390",46306.4768631161
"7391",143183.164440008
"7392",260983.063258615
"7393",135353.597545465
"7394",82321.5865480882
"7395",57373.7877784457
"7396",53663.2432496928
"7397",126405.466779407
"7398",85649.4323944177
"7399",22100.9020943006
"7400",80217.0647564716
"7401",28866.4582030739
"7402",85992.9465332601
"7403",43679.676457254
"7404",33855.3063035356
"7405",52696.9904150563
"7406",58705.4613476612
"7407",17711.3174562691
"7408",114149.316243087
"7409",137606.856436785
"7410",53433.7801082756
"7411",72470.2306009462
"7412",83751.0440829611
"7413",54939.4081696147
"7414",124616.329901444
"7415",175158.915340381
"7416",60658.4165110052
"7417",30359.2008488255
"7418",144606.55197385
"7419",156979.618190605
"7420",112323.876798551
"7421",113813.715406757
"7422",36364.8729883951
"7423",78182.567838897
"7424",72083.2340834715
"7425",44150.7529561689
"7426",78717.4195127306
"7427",48621.8538556746
"7428",70229.6901267864
"7429",58667.9633494977
"7430",92970.9744781723
"7431",37982.0364560987
"7432",30148.5001769972
"7433",72724.3345537638
"7434",60839.9691874788
"7435",29950.507794418
"7436",84494.1054069735
"7437",60285.6580036684
"7438",74345.0447030751
"7439",44247.0344300264
"7440",42612.8674419955
"7441",49478.4199643386
"7442",73572.1918647495
"7443",76709.6251294503
"7444",23533.0859089376
"7445",47157.0587699612
"7446",40776.6359819106
"7447",87754.9140457815
"7448",27818.0513016703
"7449",75090.0076089244
"7450",55660.0340463555
"7451",23055.1847702086
"7452",117788.949430371
"7453",104928.512505794
"7454",85240.2046210181
"7455",48213.4481647528
"7456",36641.262368823
"7457",69021.3367345196
"7458",345997.230588129
"7459",69790.7303954802
"7460",138076.168216023
"7461",72571.5589383811
"7462",43913.7010592707
"7463",89510.6684041587
"7464",80940.4679958035
"7465",40457.9244598711
"7466",28906.4798375914
"7467",105790.787372194
"7468",76517.626724428
"7469",97830.2890004929
"7470",95686.1133608378
"7471",49163.8184623943
"7472",267276.248694548
"7473",146920.317775795
"7474",70144.7278560208
"7475",323305.305852165
"7476",114417.495924516
"7477",44225.6537559665
"7478",46597.0256549706
"7479",43804.7758249878
"7480",36405.0567559538
"7481",97609.0298418768
"7482",131675.411029448
"7483",103943.281681522
"7484",41185.0733468378
"7485",130011.436307823
"7486",24288.7419025674
"7487",91117.0078050317
"7488",93941.5926445153
"7489",77703.9525983056
"7490",52247.1554291499
"7491",36707.0757707477
"7492",130973.675361968
"7493",259736.351660264
"7494",98834.8120636246
"7495",85487.4515682157
"7496",78455.5811026422
"7497",103185.465265458
"7498",40585.2250654383
"7499",71372.7425561855
"7500",86787.6636679529
"7501",36458.0198055189
"7502",93109.7928450725
"7503",53951.9711332383
"7504",97960.5478253845
"7505",49999.7295219414
"7506",75288.1320799843
"7507",45180.875940051
"7508",33912.5389057744
"7509",47752.6549234828
"7510",70179.195663682
"7511",219162.69905041
"7512",122572.319392449
"7513",86398.2183649061
"7514",100290.483107287
"7515",69394.8605014371
"7516",83838.0918223462
"7517",105940.239995154
"7518",74450.3682101491
"7519",106989.331253135
"7520",107026.110501062
"7521",42475.2638100957
"7522",17252.6538401199
"7523",70746.2086908551
"7524",37325.2735534797
"7525",156560.625646573
"7526",124257.062723689
"7527",66806.6210501112
"7528",63478.568662648
"7529",72771.7530503549
"7530",73073.3737329456
"7531",72960.7527022239
"7532",58164.0574942644
"7533",71924.7030418579
"7534",59820.9586356834
"7535",114952.772020974
"7536",107316.609259302
"7537",191420.596191759
"7538",74485.1975537766
"7539",53165.4408050812
"7540",85799.4192547313
"7541",82579.184349786
"7542",53412.5575333233
"7543",54831.8908629759
"7544",180395.460121471
"7545",104645.355145483
"7546",100704.265389064
"7547",115566.046639984
"7548",77187.4607163007
"7549",35042.5596298014
"7550",107357.002091648
"7551",89387.5559027601
"7552",28300.8093646877
"7553",76603.2859371171
"7554",43259.812380833
"7555",133249.559747218
"7556",44729.0313375944
"7557",28157.7083058603
"7558",22137.6298656395
"7559",92784.6423271867
"7560",109758.16104881
"7561",97328.3097642131
"7562",62706.9069808782
"7563",197586.97984699
"7564",39052.8998118261
"7565",103959.526247439
"7566",69894.970826406
"7567",80737.0880277027
"7568",187324.007727579
"7569",180291.624288917
"7570",21341.8494475181
"7571",20924.7244298276
"7572",79836.7179325322
"7573",31710.8523900792
"7574",121258.601606411
"7575",115417.860975502
"7576",117499.827491779
"7577",93054.3292254148
"7578",81418.5383864941
"7579",42714.370277601
"7580",191438.787156538
"7581",104533.560214396
"7582",124152.38498483
"7583",352331.396742763
"7584",109620.044889902
"7585",54004.5110671269
"7586",118179.844386074
"7587",189379.905883006
"7588",23877.0661502324
"7589",93659.3739326497
"7590",38892.6047650432
"7591",108148.463264707
"7592",141098.464624985
"7593",88330.2135938386
"7594",20145.5325261982
"7595",213226.204110288
"7596",239682.893857929
"7597",88006.1356907301
"7598",90853.5123698526
"7599",108403.264213702
"7600",67416.0719579137
"7601",159440.439725976
"7602",23772.4525684276
"7603",61009.4560696771
"7604",41772.5416825394
"7605",215704.281402586
"7606",49880.9513804009
"7607",113574.206661739
"7608",42554.2087443958
"7609",29112.4748165594
"7610",34615.0339209413
"7611",143293.557892261
"7612",153927.405708614
"7613",88810.701559278
"7614",36758.2608575641
"7615",48762.4245646014
"7616",48287.3335334414
"7617",61112.5470040072
"7618",93916.2357937981
"7619",158499.734884502
"7620",44976.4673369411
"7621",81818.9040268469
"7622",42993.4251718086
"7623",41770.2276269267
"7624",70370.5528614309
"7625",47080.222963473
"7626",89380.6448169736
"7627",27589.8444185865
"7628",109752.352039309
"7629",32989.1172241329
"7630",61254.6002087436
"7631",28262.0172846375
"7632",149104.352231258
"7633",150826.506308886
"7634",36072.6486117055
"7635",44835.9321987603
"7636",48232.5219100008
"7637",179499.847994422
"7638",98994.57034131
"7639",97274.5606592678
"7640",97911.9944310705
"7641",20048.5745094966
"7642",26539.2752165469
"7643",93703.08428383
"7644",53632.66896769
"7645",155074.091684768
"7646",128430.408232548
"7647",86000.7063714505
"7648",200365.588804066
"7649",25555.2382184858
"7650",84773.7539519826
"7651",86456.0932684831
"7652",100186.817566231
"7653",84068.6396034004
"7654",52648.4563095995
"7655",128848.087095608
"7656",76125.3472190613
"7657",44951.7008019259
"7658",80022.1062647838
"7659",153999.573639308
"7660",79024.655698798
"7661",50712.6820263453
"7662",96906.0640466864
"7663",47290.4444807841
"7664",236298.662403199
"7665",53305.5502710243
"7666",87800.7978464153
"7667",33459.4161660433
"7668",108837.553994458
"7669",94994.6132979956
"7670",244485.882105668
"7671",61127.3792122858
"7672",103843.85157754
"7673",93917.6101013819
"7674",83218.354319475
"7675",110800.034075601
"7676",52346.961243795
"7677",101691.256948352
"7678",44504.8680170102
"7679",22196.2539597048
"7680",70105.9168781788
"7681",96007.551472793
"7682",94347.1478100889
"7683",27710.9074239181
"7684",63277.8958691245
"7685",45185.1552300288
"7686",46817.5581036144
"7687",88642.7494070007
"7688",192756.619665343
"7689",72727.3133620567
"7690",64672.043448187
"7691",21537.0162970215
"7692",57932.4642100588
"7693",43041.5235745859
"7694",116079.457188087
"7695",50900.1111915005
"7696",33523.1802060786
"7697",15874.8114011197
"7698",56494.9931350348
"7699",111015.249111198
"7700",124339.025753959
"7701",67909.2364252043
"7702",23990.7197123224
"7703",92263.220684863
"7704",32210.853079702
"7705",71027.1794081341
"7706",91240.1789837556
"7707",397486.78429217
"7708",26194.4431543543
"7709",66244.1436551866
"7710",34403.6933794008
"7711",171094.093490071
"7712",69233.9795028272
"7713",54256.0725262668
"7714",131533.763874351
"7715",40065.5337103195
"7716",97705.4937286115
"7717",22072.9301093156
"7718",20310.3922008072
"7719",36229.664544476
"7720",83201.9705466126
"7721",51883.9224381923
"7722",82796.4891763045
"7723",210042.115692246
"7724",41276.0909019486
"7725",83429.1325266449
"7726",63859.6360858987
"7727",130912.778132648
"7728",58046.9893890242
"7729",72548.7307537042
"7730",150801.170182478
"7731",146709.926688252
"7732",62654.1307668751
"7733",49869.8351917877
"7734",22211.8149197054
"7735",69954.3564231463
"7736",85566.8721448629
"7737",45510.1780132997
"7738",59918.9535923502
"7739",41305.7606828139
"7740",50029.3578829055
"7741",59742.7740081265
"7742",47283.6522176303
"7743",77929.2887385418
"7744",69594.330011089
"7745",123643.298171734
"7746",46082.6677313631
"7747",72782.8360524321
"7748",39879.3161011033
"7749",128872.397384666
"7750",64267.0396432984
"7751",107708.090313196
"7752",78797.2602676816
"7753",89293.5249411938
"7754",88778.2639955117
"7755",104718.4313638
"7756",76679.7664414121
"7757",12607.9252188716
"7758",48306.7334067111
"7759",62521.8794211993
"7760",109667.238453357
"7761",40021.0481321495
"7762",96929.6505002894
"7763",105547.740534453
"7764",150487.908003889
"7765",62697.7269534127
"7766",14615.119096017
"7767",157539.810382714
"7768",42966.2063596504
"7769",73675.639725097
"7770",66469.7770867927
"7771",124767.343096561
"7772",130396.293221431
"7773",78782.3981277333
"7774",30959.7245063569
"7775",80978.2808245634
"7776",57518.2510445944
"7777",91995.7375525868
"7778",85061.0854942865
"7779",70618.4327738495
"7780",69283.7078141265
"7781",103090.0980101
"7782",73809.8036714687
"7783",135493.861028568
"7784",155276.640599508
"7785",138793.587808518
"7786",144520.594603633
"7787",38334.2557266676
"7788",52551.9205662593
"7789",61655.3803131138
"7790",42237.9487724596
"7791",88299.458387121
"7792",108659.997092042
"7793",60433.1269241714
"7794",159311.058820703
"7795",78421.6830586123
"7796",84153.427371488
"7797",78132.8427190441
"7798",36575.4265799789
"7799",116766.252681102
"7800",59346.516882303
"7801",98846.4104143523
"7802",93059.908534763
"7803",17507.5197773987
"7804",79695.9681045751
"7805",23218.134949537
"7806",27427.9595051139
"7807",107907.730917482
"7808",71735.3418662176
"7809",59347.1164630599
"7810",65930.0809110806
"7811",90662.7783477564
"7812",27730.386016766
"7813",43657.6010092819
"7814",88947.1600096496
"7815",63109.7964044444
"7816",39872.210449451
"7817",103210.820176757
"7818",130385.185855135
"7819",16043.3965305551
"7820",44913.8185249292
"7821",111089.92175958
"7822",42930.0841706742
"7823",133633.913211499
"7824",69386.8977696673
"7825",105857.976325343
"7826",60412.4309070434
"7827",177113.247343467
"7828",46277.0117120613
"7829",82292.8758993033
"7830",149760.649659231
"7831",209858.847208432
"7832",32803.4684815626
"7833",87261.2097387631
"7834",68680.6757416696
"7835",54775.495120371
"7836",20971.9194696377
"7837",59793.0328031766
"7838",90587.5617895791
"7839",26820.6766530178
"7840",80416.5637822308
"7841",75828.3285005917
"7842",102767.717411266
"7843",35176.4286490171
"7844",38133.4261465393
"7845",32332.8289099335
"7846",216812.965797207
"7847",166620.582546933
"7848",56949.039413329
"7849",37701.4638346738
"7850",68376.6832703575
"7851",80756.5788828986
"7852",44823.6967864457
"7853",51039.6262840693
"7854",71170.3414113746
"7855",102080.183123968
"7856",59778.654145846
"7857",38570.5915756852
"7858",98227.2763731123
"7859",61425.3232065917
"7860",42303.4938701147
"7861",172778.50016055
"7862",59926.0425537597
"7863",47042.1965966616
"7864",116532.619110778
"7865",94593.3903013979
"7866",141443.977200041
"7867",42295.0495621053
"7868",17958.8065697717
"7869",47677.4605732237
"7870",120409.035233635
"7871",48879.9187230631
"7872",153939.41548077
"7873",30923.3110257536
"7874",74026.5587049902
"7875",43260.2394924743
"7876",81029.0527564998
"7877",65658.0377219084
"7878",35365.3672698565
"7879",47695.8209459954
"7880",36537.7369219514
"7881",130503.424654995
"7882",79562.8842687591
"7883",50848.1425835089
"7884",155529.796291212
"7885",195081.900134566
"7886",158116.26112081
"7887",88441.3812778459
"7888",158127.439576647
"7889",47760.9346835129
"7890",45592.0738111475
"7891",98725.2254706984
"7892",49980.6477953874
"7893",32654.283361269
"7894",213185.324832691
"7895",114663.367305373
"7896",87651.976332511
"7897",107085.413577952
"7898",154677.573487607
"7899",138876.442774033
"7900",99139.0102779242
"7901",105490.658742953
"7902",90065.2506734871
"7903",80708.8011890808
"7904",64559.5039098105
"7905",86482.8131328616
"7906",137910.719797456
"7907",49962.3420410084
"7908",102022.470161912
"7909",67339.6612175378
"7910",51450.1675056812
"7911",57109.4737660694
"7912",29826.4975904584
"7913",55154.9735056352
"7914",110952.906733372
"7915",19261.2246676401
"7916",41796.8347703121
"7917",56517.8763861435
"7918",18407.769131766
"7919",83756.5950094708
"7920",106350.417232938
"7921",134215.676338909
"7922",64482.3564745918
"7923",113358.972680354
"7924",39718.7611027208
"7925",51843.5932007377
"7926",73565.4413000977
"7927",39268.2077428041
"7928",194988.237034803
"7929",62674.3055617013
"7930",50072.6910373441
"7931",29172.8891064418
"7932",146348.027927213
"7933",68272.1631121041
"7934",22877.8530688857
"7935",94879.3425258809
"7936",36814.6061243832
"7937",157956.575117067
"7938",290465.100238526
"7939",201696.738655403
"7940",51593.2162859661
"7941",166795.740398412
"7942",36991.6743253062
"7943",98780.7217150689
"7944",110013.678817441
"7945",64155.4499848339
"7946",72795.3908951637
"7947",227486.34651121
"7948",41344.4174078837
"7949",84710.1374911372
"7950",147439.588902492
"7951",68256.847361637
"7952",28352.6863572104
"7953",142426.463153964
"7954",72873.2627167132
"7955",129350.819377524
"7956",37785.7360516945
"7957",38927.6555889707
"7958",24397.9747687953
"7959",49414.1936201664
"7960",73587.8295390356
"7961",100099.132239309
"7962",75841.4655404419
"7963",47332.2206916797
"7964",35757.0644858795
"7965",149723.574330255
"7966",57638.7858639592
"7967",100312.195823091
"7968",73704.922090897
"7969",70466.4997901291
"7970",27001.7831118596
"7971",51828.7471784597
"7972",91635.7195328862
"7973",71624.7352754074
"7974",49167.5268972802
"7975",74416.8388892614
"7976",41567.1570725145
"7977",27769.5699818622
"7978",110712.423768926
"7979",113158.234404522
"7980",104410.549549738
"7981",61428.8877739671
"7982",47254.0138061274
"7983",94465.8540559005
"7984",94144.6928418968
"7985",167157.598402947
"7986",23097.9058152485
"7987",75694.5618185154
"7988",52767.3481119252
"7989",66599.3312479085
"7990",40350.1519664188
"7991",16051.6273344444
"7992",129032.69717921
"7993",61718.1467414116
"7994",15276.9908980501
"7995",108417.497776985
"7996",41378.7827389176
"7997",72375.5318765389
"7998",127541.321683462
"7999",40459.5154439182
"8000",68591.3111951746
"8001",91136.5935894552
"8002",106050.228959849
"8003",92891.707312009
"8004",76610.7163489592
"8005",57223.9774277893
"8006",105095.799197487
"8007",70684.1692220017
"8008",78185.6301445311
"8009",66777.8456142419
"8010",110074.588966921
"8011",135008.967945788
"8012",220368.736682747
"8013",67790.119644251
"8014",62790.4943516969
"8015",132866.305090579
"8016",93668.0080997008
"8017",74240.1796763832
"8018",82353.5458864
"8019",70924.4719191271
"8020",39632.5704552123
"8021",76061.8303354242
"8022",83007.4489332031
"8023",54604.0332706634
"8024",75379.9893872742
"8025",63553.417284382
"8026",36904.1155434884
"8027",93854.8055048023
"8028",123501.246036294
"8029",21644.0667392522
"8030",41961.3633946745
"8031",226195.691824139
"8032",36565.2207194315
"8033",350736.207958756
"8034",94962.8668363164
"8035",152113.150625576
"8036",73433.6794904218
"8037",81690.2831246639
"8038",137515.637885465
"8039",102819.078300911
"8040",152716.181891092
"8041",59505.6672144313
"8042",43232.2045458972
"8043",42289.4670614031
"8044",57272.1343731529
"8045",46521.158554935
"8046",59896.1141326427
"8047",212578.501864625
"8048",57132.1324752866
"8049",58609.5737453837
"8050",50667.6877533613
"8051",20786.0059149277
"8052",109176.20523289
"8053",42833.3339987155
"8054",56149.5285901435
"8055",56376.9354932722
"8056",67026.3733876211
"8057",85891.1007462143
"8058",180303.048713628
"8059",87777.9127112607
"8060",115059.616337652
"8061",129899.104958016
"8062",87914.3814691955
"8063",43610.4677177878
"8064",174879.941094202
"8065",82908.6040640523
"8066",119794.428399006
"8067",43722.4330930273
"8068",114113.299376301
"8069",68331.457736651
"8070",34930.128627764
"8071",208671.603263056
"8072",38827.8306676962
"8073",82132.1922625516
"8074",50209.8081101169
"8075",39616.1120496357
"8076",109789.876011985
"8077",112656.618165563
"8078",39410.3769778339
"8079",86806.7385243435
"8080",78035.8646650989
"8081",88183.3081048692
"8082",25449.5116660497
"8083",57608.2258479787
"8084",107928.597649853
"8085",70002.7243055359
"8086",94717.9913139238
"8087",41201.4935044284
"8088",44314.676684215
"8089",57638.5552694897
"8090",133276.160011115
"8091",42739.2790337059
"8092",120801.900473381
"8093",52141.1580286983
"8094",49583.9593072285
"8095",122934.051868307
"8096",73956.2223512256
"8097",64651.1931716778
"8098",77672.1043889938
"8099",114918.786501114
"8100",173515.915891064
"8101",74633.5528100018
"8102",80159.3825840999
"8103",36443.7344178271
"8104",58106.04627676
"8105",183017.050310287
"8106",117613.08057457
"8107",59068.8719926871
"8108",100040.390727527
"8109",159248.887070118
"8110",38970.5215496264
"8111",52437.568849907
"8112",169884.651265475
"8113",29622.6416761019
"8114",53744.3007084924
"8115",160777.429935675
"8116",133530.483821879
"8117",46046.1285755753
"8118",83648.1763396535
"8119",79768.3114575186
"8120",114372.073471256
"8121",187117.302118014
"8122",85148.3530384008
"8123",34827.8136986297
"8124",143694.807927288
"8125",169758.117423721
"8126",72762.107069448
"8127",70533.0422927
"8128",54901.8934694442
"8129",145524.094144895
"8130",64034.522166025
"8131",151494.01495917
"8132",50781.4212889694
"8133",147718.727942456
"8134",46193.036010013
"8135",86712.0959573201
"8136",165165.93078021
"8137",71910.5123323122
"8138",90516.0932762461
"8139",49374.7308072236
"8140",61904.3963302835
"8141",67303.6891430891
"8142",48089.3171864325
"8143",72864.1425989848
"8144",85872.3660038315
"8145",138079.645053901
"8146",125474.288463684
"8147",119251.308671547
"8148",39004.6576469951
"8149",40455.2702961198
"8150",30585.9883672832
"8151",91654.6365196149
"8152",51761.4240780505
"8153",96321.1390967253
"8154",69082.3671550592
"8155",57782.6251144084
"8156",135980.567767921
"8157",63045.8886372689
"8158",100718.519409244
"8159",51695.6137016387
"8160",73408.2223230906
"8161",56840.8864660733
"8162",60550.8967760542
"8163",79943.116256817
"8164",45785.9827790247
"8165",59506.4794140473
"8166",30076.1590762349
"8167",101454.709867042
"8168",22268.8357008144
"8169",78859.3780852568
"8170",68475.4634393832
"8171",54457.5157372298
"8172",90309.7117478606
"8173",119204.722894126
"8174",78135.6881692943
"8175",132070.435925546
"8176",52683.1135030295
"8177",54831.2872429781
"8178",123000.140767663
"8179",140919.429113341
"8180",186120.401979514
"8181",108770.268178179
"8182",83471.9267058649
"8183",26002.4738248781
"8184",33943.925725993
"8185",46494.0203867184
"8186",48229.7165276281
"8187",191666.171807148
"8188",114271.740585225
"8189",50370.4645704929
"8190",156187.708012183
"8191",165939.417400857
"8192",29533.2259621404
"8193",125749.610408256
"8194",57098.8094985974
"8195",98305.2312319055
"8196",64313.6217992607
"8197",111998.10552426
"8198",154054.335086254
"8199",40261.7705942571
"8200",39636.3987563009
"8201",220635.274966008
"8202",110194.964032595
"8203",44107.4053407426
"8204",59696.64315729
"8205",79699.5637397544
"8206",125733.430061276
"8207",58597.0619097868
"8208",103862.170625336
"8209",129492.707311381
"8210",128664.360498712
"8211",88128.8149071233
"8212",121556.95340782
"8213",113581.542935399
"8214",68972.0008776885
"8215",61366.2603653051
"8216",95792.2248996157
"8217",98400.8359420345
"8218",48400.5243983254
"8219",42220.2958760024
"8220",78746.5070323903
"8221",20870.9046650275
"8222",55111.7771233203
"8223",62605.649833389
"8224",25881.0054130052
"8225",115262.599162082
"8226",61459.4816810057
"8227",126360.089703667
"8228",48806.9226632081
"8229",65871.5409259099
"8230",218212.594719787
"8231",30515.5367573747
"8232",111645.900870606
"8233",83502.4239481733
"8234",70110.1761837637
"8235",137784.490657749
"8236",88119.3571677192
"8237",35933.7074542399
"8238",47884.0946170885
"8239",32260.3148285769
"8240",78444.7408406937
"8241",157436.465289874
"8242",38719.6162102645
"8243",25651.7670456366
"8244",56553.2638652947
"8245",108803.055205688
"8246",37991.342931836
"8247",100092.574066791
"8248",198801.510837963
"8249",228806.050815998
"8250",169722.19591618
"8251",79313.4226907561
"8252",57715.336255787
"8253",160564.383269527
"8254",70732.8036531072
"8255",74517.6277139695
"8256",61668.2555522079
"8257",89973.1266598479
"8258",241733.918608184
"8259",80481.4594440936
"8260",116342.318253167
"8261",88135.2493147314
"8262",70330.1588116234
"8263",22893.6974980957
"8264",38569.6512366317
"8265",199555.687703776
"8266",112516.447753616
"8267",65041.1992101607
"8268",110784.270956816
"8269",79398.4091286537
"8270",101298.604410697
"8271",27838.038856878
"8272",75836.6678959809
"8273",35818.6839325637
"8274",67217.108875081
"8275",191324.364905117
"8276",83532.5944719023
"8277",74155.3663668533
"8278",153096.702678616
"8279",218302.940440715
"8280",80497.8430490666
"8281",38935.0533936621
"8282",69184.4537692854
"8283",131269.734776339
"8284",58420.2825886246
"8285",69568.5260085446
"8286",109550.973828707
"8287",63698.8016407915
"8288",31652.2115487075
"8289",73509.7068123312
"8290",57591.8357962639
"8291",61411.9737190338
"8292",46361.1346079215
"8293",34612.1280390458
"8294",98692.1808387057
"8295",72267.4907300535
"8296",116865.453633279
"8297",29459.5690609996
"8298",185802.172672859
"8299",161413.419226379
"8300",45442.3579031568
"8301",120701.362329574
"8302",127694.214631385
"8303",46660.2304864033
"8304",109481.967803122
"8305",47537.8987430022
"8306",71085.4812483779
"8307",194316.753975999
"8308",49594.3440345804
"8309",112792.875646485
"8310",134526.012934957
"8311",22266.1049249259
"8312",33228.5124909085
"8313",43628.0026842109
"8314",52223.0394084656
"8315",161078.506086383
"8316",93151.3542332975
"8317",38946.5170087425
"8318",60716.4471938706
"8319",95356.9400184684
"8320",27089.6312476857
"8321",152577.765169056
"8322",51081.5473753983
"8323",29487.681241771
"8324",99043.9863436711
"8325",25790.6414689951
"8326",185211.366327278
"8327",65836.8813475035
"8328",35169.6779588998
"8329",134420.720467193
"8330",104260.986902969
"8331",133340.052620744
"8332",46965.5053965451
"8333",52597.2374556984
"8334",69008.6158558082
"8335",102197.480052381
"8336",19653.8931212014
"8337",206947.408391376
"8338",39281.548059509
"8339",68152.2779634031
"8340",30006.834673582
"8341",47166.79419922
"8342",182603.844242225
"8343",76357.7912739466
"8344",124386.425804074
"8345",153814.129583568
"8346",323714.765673105
"8347",66312.4056821591
"8348",35196.892273043
"8349",31822.7779631048
"8350",77874.1817908805
"8351",78431.646780089
"8352",77824.0537826262
"8353",105845.033953088
"8354",53295.3927631473
"8355",59523.3712319514
"8356",64764.6458715973
"8357",67393.732251201
"8358",110069.063682171
"8359",96007.8892165561
"8360",65797.653074058
"8361",80937.1861813004
"8362",140838.850415398
"8363",46053.5306449502
"8364",37659.1942933644
"8365",55477.6639027709
"8366",57360.1239771419
"8367",141510.857576875
"8368",19039.8358786197
"8369",66317.214142434
"8370",57692.2659339828
"8371",63228.3089333825
"8372",28591.3992591478
"8373",142863.989848549
"8374",30072.4764551665
"8375",63936.1827820036
"8376",152249.226557241
"8377",113878.101401787
"8378",88334.9280523506
"8379",193015.361082259
"8380",86667.3175041124
"8381",47991.1144684515
"8382",112290.001874431
"8383",65822.5719112165
"8384",125606.398034526
"8385",59679.5431991415
"8386",55281.5636723813
"8387",72346.3406388611
"8388",74061.9125193113
"8389",267673.060757399
"8390",29671.3530530047
"8391",63759.1746755427
"8392",129555.682175812
"8393",59177.5668283982
"8394",150595.428172248
"8395",102707.689374055
"8396",88593.6035899028
"8397",63475.3224046529
"8398",135646.029292478
"8399",52222.8741127457
"8400",41282.954050168
"8401",29758.8885571159
"8402",95311.0342743832
"8403",73788.5401473989
"8404",64300.8512861402
"8405",123509.098316918
"8406",51805.8154149382
"8407",48786.3056086682
"8408",16219.4969723613
"8409",39672.2436406178
"8410",46002.1096267031
"8411",61813.2265008058
"8412",138181.724071527
"8413",154107.257325494
"8414",114256.05200394
"8415",185677.413300494
"8416",45385.2144405394
"8417",117557.866272948
"8418",54882.61939836
"8419",30484.1194766887
"8420",21944.158612241
"8421",46374.8032914468
"8422",61444.1166048752
"8423",104121.738567213
"8424",196575.7027323
"8425",62655.321805609
"8426",54929.9894954894
"8427",38870.352033209
"8428",101621.449377586
"8429",77403.3079091527
"8430",14181.0511703231
"8431",207599.606088322
"8432",45238.0367969755
"8433",81732.3185146257
"8434",125333.204925057
"8435",50626.6485150652
"8436",30626.9168313119
"8437",66541.6081419753
"8438",222878.767129451
"8439",81972.1825358817
"8440",197795.853490735
"8441",76812.9560887202
"8442",64715.0389328414
"8443",82175.8146963792
"8444",171851.192040072
"8445",60353.2000287282
"8446",36956.2099240115
"8447",100076.815035298
"8448",122045.014413574
"8449",215291.081871954
"8450",265899.501340808
"8451",108208.701973767
"8452",30810.7550858943
"8453",52052.7475655243
"8454",134179.663817261
"8455",46442.6376151907
"8456",89002.6239555552
"8457",167235.896955955
"8458",18243.7899077907
"8459",63643.5357732323
"8460",95818.1708090751
"8461",37516.335820875
"8462",79238.3390906327
"8463",102635.654075022
"8464",135675.227208262
"8465",198262.950939614
"8466",79820.3665312055
"8467",52446.431040823
"8468",130662.259133136
"8469",73648.1556228539
"8470",63419.1338946653
"8471",159629.529149973
"8472",59811.1762812575
"8473",205730.875732765
"8474",20936.4399399015
"8475",64302.5417198373
"8476",33193.6167764464
"8477",93977.4461374807
"8478",53034.1644447877
"8479",84503.6699918922
"8480",67686.9158558174
"8481",145615.872724681
"8482",71844.1452434138
